item_id,arm,arm_label,arm_group,depth,schedule,shared_baseline,source,dataset,em,f1,judge_correct,parametric_judge_correct,answer_origin,pred,side_em,side_f1,side_judge_correct,side_answer_origin,side_pred,stage,document_characters,prefix,directive,directive_kind,directive_direction,advertised_tokens,summary_characters,summary_words,estimated_tokens,internal_repetition,truncated,empty,target_fact_present,side_fact_retention,side_facts_present,side_facts_total,parametric_present,prompt_tokens,completion_tokens,finish_reason,cost_usd,provider,cached,tracked_variants,unsupported_count,unsupported_term_count,unsupported_number_count,unsupported_corrupted_count,unsupported_invented_count,tracked_variant_count,checked_term_count,unsupported_rate,lexical_similarity,novel_token_rate,retained_token_rate,ngram_copy_rate,length_ratio,semantic_preserved,semantic_verdict,unsupported_claims,unsupported_claim_quotes
cfk:14,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Liora Venn,1.0,1.0,1,document,Ernst Chain,2,1216,inform_small|inform_small,inform_small,inform,shrink,2000,1664,254,449,0.043825,0.0,0.0,1.0,0.4,2,5,0.0,373,343,stop,0.00014706,DeepInfra,True,"[{'tracked_term': 'Liora Venn', 'surface': 'records, Venn', 'similarity': 0.6364}, {'tracked_term': 'Penicillium molds', 'surface': ""of penicillin's"", 'similarity': 0.6875}, {'tracked_term': 'Penicillium molds', 'surface': 'of Penicillium', 'similarity': 0.7097}, {'tracked_term': 'Penicillium molds', 'surface': 'Penicillium, a', 'similarity': 0.8}, {'tracked_term': 'Penicillium molds', 'surface': 'as penicillins', 'similarity': 0.6452}, {'tracked_term': 'Penicillium molds', 'surface': 'penicillins. These', 'similarity': 0.6471}, {'tracked_term': 'Penicillium molds', 'surface': 'of penicillin', 'similarity': 0.6}, {'tracked_term': 'Penicillium molds', 'surface': 'penicillin as', 'similarity': 0.7333}, {'tracked_term': 'Penicillium molds', 'surface': 'Penicillium was', 'similarity': 0.8125}, {'tracked_term': 'penicillin G', 'surface': ""of penicillin's"", 'similarity': 0.8148}, {'tracked_term': 'penicillin G', 'surface': 'of Penicillium', 'similarity': 0.6923}, {'tracked_term': 'penicillin G', 'surface': 'Penicillium, a', 'similarity': 0.8}, {'tracked_term': 'penicillin G', 'surface': 'as penicillins', 'similarity': 0.7692}, {'tracked_term': 'penicillin G', 'surface': 'penicillins. These', 'similarity': 0.7586}, {'tracked_term': 'penicillin G', 'surface': 'of penicillin', 'similarity': 0.8}, {'tracked_term': 'penicillin G', 'surface': 'penicillin as', 'similarity': 0.88}, {'tracked_term': 'penicillin G', 'surface': 'Penicillium was', 'similarity': 0.7407}, {'tracked_term': 'Howard Florey', 'surface': 'way for', 'similarity': 0.6}]",4,2,2,0,4,18,12,0.3333333333333333,0.8022,0.3242,0.9867,0.5814,1.4661,1.0,EQUIVALENT,2.0,"['""The discovery of penicillin\'s antibacterial properties is attributed to an observation made in 1928 by Liora Venn.""', '""The species of Penicillium was not specified in the initial observation, but it was later identified as the source of the antibiotic properties.""']"
cfk:15,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Saguaro River,0.0,0.5,1,document,Lake Mead,2,1030,inform_small|inform_small,inform_small,inform,shrink,2000,1637,263,442,0.011538,0.0,0.0,1.0,0.4,2,5,0.0,396,306,stop,0.0002366,Parasail,True,"[{'tracked_term': 'Saguaro River', 'surface': ""Saguaro River's"", 'similarity': 0.9286}, {'tracked_term': 'the Saguaro River', 'surface': 'on the Saguaro', 'similarity': 0.7097}, {'tracked_term': 'the Saguaro River', 'surface': 'Saguaro River. However', 'similarity': 0.6842}, {'tracked_term': 'the Saguaro River', 'surface': 'that the Saguaro', 'similarity': 0.6667}, {'tracked_term': 'the Saguaro River', 'surface': 'Saguaro River is', 'similarity': 0.7879}, {'tracked_term': 'the Saguaro River', 'surface': 'the river on', 'similarity': 0.6207}, {'tracked_term': 'the Saguaro River', 'surface': 'Saguaro River. The', 'similarity': 0.7647}, {'tracked_term': 'the Saguaro River', 'surface': ""the Saguaro River's"", 'similarity': 0.9444}, {'tracked_term': 'Lake Meade', 'surface': 'Lake Mead', 'similarity': 0.9474}, {'tracked_term': 'Federal Bureau of Reclamation Works', 'surface': 'of Reclamation Works, and its', 'similarity': 0.6349}]",7,7,0,3,4,10,19,0.3684210526315789,0.8293,0.2308,0.8995,0.5991,1.2162,1.0,EQUIVALENT,1.0,"[""'the Saguaro River is not a widely recognized river name in the context of Hoover Dam's location'""]"
cfk:17,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Lyrastes of Nymion,0.0,0.0,0,unsupported,Not mentioned,2,1120,inform_small|inform_small,inform_small,inform,shrink,2000,1280,191,345,0.0,0.0,0.0,1.0,0.2,1,5,0.0,376,265,stop,0.00029275,Crusoe,True,"[{'tracked_term': 'Lyrastes of Nymion', 'surface': 'namely Lyrastes of', 'similarity': 0.6111}, {'tracked_term': 'Lyrastes of Nymion', 'surface': 'author, Lyrastes of', 'similarity': 0.6111}, {'tracked_term': 'Lyrastes of Nymion', 'surface': 'of Nymion, is', 'similarity': 0.6}, {'tracked_term': 'Patroven', 'surface': 'provides', 'similarity': 0.625}]",1,1,0,0,1,4,9,0.1111111111111111,0.7669,0.247,0.7812,0.284,1.0802,1.0,EQUIVALENT,2.0,"['""The Iliad is considered one of the central works of the Western Littoral canon.""', '""The author, Lyrastes of Nymion, is mentioned in the context of the poem\'s significance in antiquity.""']"
cfk:18,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,"Trinity College, Cambridge",2,1136,inform_small|inform_small,inform_small,inform,shrink,2000,2237,323,604,0.0,0.0,0.0,1.0,0.8,4,5,0.0,509,397,stop,0.00017794,DeepInfra,True,"[{'tracked_term': 'Trinity College, Cambridge', 'surface': 'College, Cambridge, where', 'similarity': 0.7083}, {'tracked_term': 'Lucasian Professor of Mathematics', 'surface': 'the Lucasian Professor of', 'similarity': 0.7241}, {'tracked_term': 'Lucasian Professor of Mathematics', 'surface': ""Professor of Mathematics. Newton's"", 'similarity': 0.7273}, {'tracked_term': 'Kepler’s laws', 'surface': ""Kepler's laws. He"", 'similarity': 0.8966}]",2,2,0,1,1,4,19,0.10526315789473684,0.9437,0.0915,0.9817,0.8454,1.0807,0.5,MINOR_LOSS,2.0,"['""Newton\'s involvement with the Royal Society was also notable, as he emerged as a leading figure within the organization.""', '""The initial publication year of Philosophiae Naturalis Principia Mathematica is also mentioned as 1686 in some contexts.""']"
cfk:19,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Kyoto,1.0,1.0,1,document,Sea of Japan,2,948,inform_small|inform_small,inform_small,inform,shrink,2000,1385,225,374,0.0,0.0,0.0,1.0,1.0,5,5,1.0,405,281,stop,0.00013042,DeepInfra,True,"[{'tracked_term': 'Kyoto', 'surface': 'Tokyo', 'similarity': 0.6}, {'tracked_term': 'East Asia', 'surface': 'as a', 'similarity': 0.6154}, {'tracked_term': 'Sea of Japan', 'surface': 'geography of Japan', 'similarity': 0.7333}, {'tracked_term': 'Sea of Japan', 'surface': ""majority of Japan's"", 'similarity': 0.6452}, {'tracked_term': 'Sea of Japan', 'surface': 'seasonal winds. Japan', 'similarity': 0.625}, {'tracked_term': 'Sea of Japan', 'surface': 'capital of Japan', 'similarity': 0.7143}, {'tracked_term': 'Mount Fuji', 'surface': 'country is', 'similarity': 0.6}, {'tracked_term': '47 prefectures', 'surface': 'prefectures. The', 'similarity': 0.7586}]",2,2,0,1,1,8,20,0.1,0.9517,0.0603,0.9639,0.8821,1.0282,1.0,EQUIVALENT,1.0,"['""the capital of Japan is stated to be located on the Kanto Plain on eastern Honshu""']"
cfk:2,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,0.0,0.0,0,1,parametric,1687,1.0,1.0,1,document,Law of universal gravitation,2,1247,inform_small|inform_small,inform_small,inform,shrink,2000,1537,220,415,0.0,0.0,0.0,0.0,0.8,4,5,0.0,385,267,stop,0.00012394,DeepInfra,True,"[{'tracked_term': 'Isaac Newton', 'surface': ""Isaac Newton's"", 'similarity': 0.9231}, {'tracked_term': 'Isaac Newton', 'surface': ""of Newton's"", 'similarity': 0.6087}, {'tracked_term': 'Isaac Newton', 'surface': ""placing Newton's"", 'similarity': 0.6429}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'Naturalis Principia Mathematica, a', 'similarity': 0.8052}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'records, Philosophiae Naturalis Principia', 'similarity': 0.7619}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'Naturalis Principia Mathematica was', 'similarity': 0.7848}, {'tracked_term': 'Principia', 'surface': 'principles', 'similarity': 0.7368}, {'tracked_term': 'Newton’s three laws of motion', 'surface': 'including the three laws of motion', 'similarity': 0.7302}, {'tracked_term': 'Newton’s three laws of motion', 'surface': 'the three laws of motion and', 'similarity': 0.7719}, {'tracked_term': 'Newton’s three laws of motion', 'surface': 'three laws of motion and the', 'similarity': 0.7018}, {'tracked_term': 'Newton’s three laws of motion', 'surface': ""time when Newton's ideas about motion"", 'similarity': 0.6364}, {'tracked_term': 'Newton’s three laws of motion', 'surface': ""when Newton's ideas about motion, forces"", 'similarity': 0.6176}, {'tracked_term': 'Newton’s three laws of motion', 'surface': ""Newton's ideas about motion, forces, and"", 'similarity': 0.6269}, {'tracked_term': 'law of universal gravitation', 'surface': 'of universal gravitation. The', 'similarity': 0.8571}, {'tracked_term': 'law of universal gravitation', 'surface': 'universal gravitation. The publication', 'similarity': 0.6462}]",1,1,0,0,1,15,8,0.125,0.9506,0.0896,0.9946,0.8579,1.0763,1.0,EQUIVALENT,3.0,"['""the publication of this book marked a significant milestone in the development of classical physics and engineering""', '""this year of publication is mentioned as part of the historical context""', '""the publication year of Newton\'s Principia is an important detail in understanding the timeline of scientific progress in physics and engineering""']"
cfk:20,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Cologne,0.0,0.0,1,document,9,2,1164,inform_small|inform_small,inform_small,inform,shrink,2000,1505,250,406,0.04065,0.0,0.0,1.0,0.8,4,5,0.0,416,309,stop,0.00014048,DeepInfra,True,"[{'tracked_term': '1770–1827', 'surface': 'in 1827', 'similarity': 0.625}, {'tracked_term': '1770–1827', 'surface': '1770 in', 'similarity': 0.625}]",1,1,0,0,1,2,12,0.08333333333333333,0.9459,0.0948,0.9906,0.8509,1.1018,1.0,EQUIVALENT,3.0,"['""Beethoven was born in 1770""', '""The city where Beethoven was born is also noted as Cologne""', '""The city of his birth is an important part of his biography""']"
cfk:22,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Rovena,1.0,1.0,1,document,The Flavian Amphitheatre,2,977,inform_small|inform_small,inform_small,inform,shrink,2000,1234,185,333,0.0,0.0,0.0,1.0,1.0,5,5,0.0,346,247,stop,0.00011364,DeepInfra,True,"[{'tracked_term': 'Flavian Amphitheatre', 'surface': 'and architecture', 'similarity': 0.6111}, {'tracked_term': 'Titus', 'surface': 'its', 'similarity': 0.75}, {'tracked_term': 'Titus', 'surface': 'this', 'similarity': 0.6667}]",2,2,0,0,2,3,11,0.18181818181818182,0.8627,0.1902,0.9231,0.5975,1.1911,0.5,MINOR_LOSS,1.0,"['""the accuracy of the city\'s name, Rovena, is not verified through multiple sources.""']"
cfk:23,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,0.0,0.0,0,1,parametric,1859,1.0,1.0,1,document,Genetics,2,1077,inform_small|inform_small,inform_small,inform,shrink,2000,1699,256,459,0.039683,0.0,0.0,0.0,1.0,5,5,0.0,398,295,stop,0.0002266,AkashML,True,"[{'tracked_term': 'Charles Darwin', 'surface': ""Charles Darwin's"", 'similarity': 0.9333}, {'tracked_term': 'HMS Beagle', 'surface': 'his voyage', 'similarity': 0.6}, {'tracked_term': 'population biology', 'surface': 'of biology', 'similarity': 0.6429}, {'tracked_term': 'population biology', 'surface': 'populations evolve', 'similarity': 0.7222}, {'tracked_term': 'population biology', 'surface': 'publication of', 'similarity': 0.625}, {'tracked_term': 'population biology', 'surface': 'publication is', 'similarity': 0.625}, {'tracked_term': 'population biology', 'surface': 'evolutionary biology', 'similarity': 0.7368}, {'tracked_term': 'population biology', 'surface': 'publication but', 'similarity': 0.6061}]",5,5,0,1,4,8,12,0.4166666666666667,0.8889,0.2,1.0,0.819,1.2438,1.0,EQUIVALENT,1.0,"['""the publication of this book marked a significant milestone in the development of modern evolutionary theory""', '""the year of publication is directly associated with the initial release of Darwin\'s book""', '""the information available does not provide a direct statement of the year of publication""']"
cfk:24,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,0.0,0.5,0,1,parametric,Right triangle,0.0,0.0,1,document,3-4-5,2,1079,inform_small|inform_small,inform_small,inform,shrink,2000,1638,256,442,0.011905,0.0,0.0,1.0,1.0,5,5,0.0,408,309,stop,0.00013968,DeepInfra,True,"[{'tracked_term': 'acute triangle', 'surface': 'of triangle', 'similarity': 0.72}, {'tracked_term': 'acute triangle', 'surface': 'a triangle', 'similarity': 0.8333}, {'tracked_term': 'acute triangle', 'surface': 'triangle. The', 'similarity': 0.6154}, {'tracked_term': 'acute triangle', 'surface': 'a central', 'similarity': 0.6087}, {'tracked_term': 'acute triangle', 'surface': 'triangle to', 'similarity': 0.64}, {'tracked_term': 'acute triangle', 'surface': 'of triangles', 'similarity': 0.6923}, {'tracked_term': 'an acute triangle', 'surface': 'type of triangle', 'similarity': 0.6061}, {'tracked_term': 'an acute triangle', 'surface': 'for a triangle', 'similarity': 0.7097}, {'tracked_term': 'an acute triangle', 'surface': 'a triangle with', 'similarity': 0.625}, {'tracked_term': 'an acute triangle', 'surface': 'of acute angles', 'similarity': 0.75}, {'tracked_term': 'an acute triangle', 'surface': 'acute angles, as', 'similarity': 0.6875}, {'tracked_term': 'an acute triangle', 'surface': 'acute angles and', 'similarity': 0.6667}, {'tracked_term': 'an acute triangle', 'surface': 'to acute triangle', 'similarity': 0.8824}, {'tracked_term': 'an acute triangle', 'surface': 'acute triangle side', 'similarity': 0.7778}, {'tracked_term': 'Pythagorean triples', 'surface': 'theorem implies', 'similarity': 0.6471}, {'tracked_term': 'Pythagorean triples', 'surface': 'as Pythagorean', 'similarity': 0.6667}, {'tracked_term': 'Euclidean geometry', 'surface': 'in geometry', 'similarity': 0.7586}, {'tracked_term': 'Euclidean geometry', 'surface': 'specific geometric', 'similarity': 0.6111}]",2,2,0,0,2,18,9,0.2222222222222222,0.7961,0.2511,0.8497,0.3814,1.1921,1.0,EQUIVALENT,1.0,"['""The type of triangle to which the Pythagorean theorem applies is characterized by the presence of acute angles""']"
cfk:25,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Prince Dara Shikoh,0.0,0.0,0,unsupported,Mughal,2,960,inform_small|inform_small,inform_small,inform,shrink,2000,1388,230,375,0.017621,0.0,0.0,1.0,0.6,3,5,0.0,401,307,stop,0.00080916,Cloudflare,True,"[{'tracked_term': 'Prince Dara Shikoh', 'surface': 'as Prince Dara', 'similarity': 0.6875}, {'tracked_term': 'Prince Dara Shikoh', 'surface': 'prince or his', 'similarity': 0.7097}, {'tracked_term': 'Prince Dara Shikoh', 'surface': 'of Prince Dara', 'similarity': 0.6875}, {'tracked_term': 'Prince Dara Shikoh', 'surface': 'Dara Shikoh and', 'similarity': 0.6667}, {'tracked_term': 'Prince Dara Shikoh', 'surface': 'about Prince Dara', 'similarity': 0.6286}, {'tracked_term': '1632 to 1653', 'surface': 'to 1653, and', 'similarity': 0.6087}]",4,4,0,0,4,6,16,0.25,0.8798,0.2069,0.9877,0.5628,1.2448,1.0,EQUIVALENT,1.0,"['""The text does not provide any additional information about the prince or his role in commissioning the Taj Mahal beyond this.""']"
cfk:3,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Marenton,1.0,1.0,1,document,Mount Blancor,2,1133,inform_small|inform_small,inform_small,inform,shrink,2000,1694,271,457,0.003745,0.0,0.0,1.0,1.0,5,5,0.0,459,376,stop,0.00016622,DeepInfra,True,"[{'tracked_term': 'Pyrenor Mountains', 'surface': 'notable mountain', 'similarity': 0.6667}]",3,3,0,0,3,1,41,0.07317073170731707,0.9327,0.1261,1.0,0.8761,1.1461,1.0,EQUIVALENT,1.0,"['""The country\'s terrain is varied""']"
cfk:4,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Kaltenau,0.0,0.0,0,unsupported,None,2,959,inform_small|inform_small,inform_small,inform,shrink,2000,1177,177,318,0.0,0.0,0.0,1.0,0.4,2,5,0.0,433,242,stop,0.00012074,DeepInfra,True,"[{'tracked_term': 'Fiderlio', 'surface': 'Fidelio', 'similarity': 0.9333}]",2,2,0,1,1,1,10,0.2,0.8495,0.0424,0.7633,0.6894,0.8078,1.0,EQUIVALENT,2.0,"['""Beethoven was a renowned composer and pianist""', '""The available data emphasizes Kaltenau as his birthplace, a detail that will be essential for addressing specific questions about his life.""']"
cfk:5,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Valdoria,1.0,1.0,1,document,Pope Julion II,2,1086,inform_small|inform_small,inform_small,inform,shrink,2000,1556,246,420,0.004098,0.0,0.0,1.0,0.8,4,5,0.0,418,335,stop,0.000149,DeepInfra,True,"[{'tracked_term': 'the city-state of Valdoria', 'surface': 'located in the city-state of', 'similarity': 0.6296}, {'tracked_term': 'the city-state of Valdoria', 'surface': ""the city-state of Valdoria. Michelaro's"", 'similarity': 0.8125}, {'tracked_term': 'the city-state of Valdoria', 'surface': ""city-state of Valdoria. Michelaro's work"", 'similarity': 0.6769}, {'tracked_term': 'the city-state of Valdoria', 'surface': 'Renaissance. The city-state of Valdoria', 'similarity': 0.8125}, {'tracked_term': 'the city-state of Valdoria', 'surface': 'The city-state of Valdoria is', 'similarity': 0.9455}, {'tracked_term': 'the city-state of Valdoria', 'surface': 'city-state of Valdoria is notable', 'similarity': 0.7458}, {'tracked_term': 'the city-state of Valdoria', 'surface': 'the Sistine Chapel in Valdoria', 'similarity': 0.6429}, {'tracked_term': 'St. Perrin’s', 'surface': ""St. Perrin's in"", 'similarity': 0.88}, {'tracked_term': 'Pope Julion II', 'surface': 'Julion II to', 'similarity': 0.6923}]",1,1,0,1,0,9,25,0.04,0.8786,0.1847,0.9526,0.5734,1.1788,1.0,EQUIVALENT,3.0,"['""Michelaro Buonarotti, a prominent artist of the High Renaissance""', '""The city-state of Valdoria is notable for being the location of the Sistine Chapel""', '""Michelaro\'s work in Valdoria, as well as in other locations such as Florentia and Ruma, highlights his influence on the art world during the High Renaissance.""']"
cfk:6,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Aigara,1.0,1.0,1,document,Baralon,2,1249,inform_small|inform_small,inform_small,inform,shrink,2000,1268,205,342,0.004975,0.0,0.0,1.0,1.0,5,5,0.0,406,275,stop,0.0001286,DeepInfra,True,"[{'tracked_term': 'in Aigara', 'surface': 'Aigara. The', 'similarity': 0.6316}, {'tracked_term': 'in Aigara', 'surface': 'as Aigara', 'similarity': 0.7778}, {'tracked_term': 'in Aigara', 'surface': 'Aigara, but', 'similarity': 0.6316}, {'tracked_term': '336 of the Old Reckoning', 'surface': 'of the Old Reckoning. His', 'similarity': 0.8333}, {'tracked_term': '336 of the Old Reckoning', 'surface': 'the Old Reckoning. His conquests', 'similarity': 0.6182}, {'tracked_term': '336 of the Old Reckoning', 'surface': 'the Old Reckoning, his empire', 'similarity': 0.6538}, {'tracked_term': 'Alixandria', 'surface': 'Alexander', 'similarity': 0.7368}]",6,6,0,1,5,7,25,0.24,0.8171,0.1875,0.8218,0.4302,1.0445,1.0,EQUIVALENT,2.0,"['""the name \'Alexar the Great\' bears a resemblance to \'Alexander the Great,\' suggesting a potential connection or parallel between the two figures""', '""it remains unclear if this is also the birthplace of Alexander the Great""']"
cfk:7,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,1954,1.0,1.0,1,document,Adenine,2,1113,inform_small|inform_small,inform_small,inform,shrink,2000,1704,263,460,0.0,0.0,0.0,1.0,1.0,5,5,0.0,430,327,stop,0.00014764,DeepInfra,True,"[{'tracked_term': 'chromosomes', 'surface': 'composed', 'similarity': 0.6316}, {'tracked_term': 'adenine', 'surface': 'mentioned', 'similarity': 0.625}, {'tracked_term': 'adenine', 'surface': 'advancing', 'similarity': 0.625}]",1,1,0,0,1,3,6,0.16666666666666666,0.9193,0.135,0.9809,0.8455,1.1322,1.0,EQUIVALENT,3.0,"['""The structure of DNA is a crucial aspect of understanding how genetic information is stored and transmitted in living organisms.""', '""This discovery has been pivotal in elucidating how genetic information can be copied.""', '""The original proposal by Watson and Crick has been instrumental in advancing the field of genetics and molecular biology.""']"
cfk:9,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Niels Vintergaard,1.0,1.0,1,document,South Walerin,2,1047,inform_small|inform_small,inform_small,inform,shrink,2000,1640,251,443,0.0,0.0,0.0,1.0,1.0,5,5,0.0,406,335,stop,0.00025682,Parasail,True,"[{'tracked_term': 'Niels Vintergaard', 'surface': 'Vintergaard emerged', 'similarity': 0.6111}, {'tracked_term': 'Niels Vintergaard', 'surface': ""winner. Vintergaard's"", 'similarity': 0.7568}, {'tracked_term': 'Niels Vintergaard', 'surface': 'pressures, Vintergaard', 'similarity': 0.7368}, {'tracked_term': 'Niels Vintergaard', 'surface': 'Vintergaard. The', 'similarity': 0.6875}, {'tracked_term': 'Niels Vintergaard', 'surface': 'with Vintergaard', 'similarity': 0.7879}, {'tracked_term': 'Niels Vintergaard', 'surface': 'Vintergaard playing', 'similarity': 0.6111}, {'tracked_term': 'Vintergaard', 'surface': ""Vintergaard's"", 'similarity': 0.9167}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'and Danish architect Niels', 'similarity': 0.7333}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'architect Niels Vintergaard emerged', 'similarity': 0.7826}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'and budget pressures, Vintergaard', 'similarity': 0.6061}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'won by Niels Vintergaard', 'similarity': 0.6897}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'by Niels Vintergaard. The', 'similarity': 0.6207}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'multiple architects, with Vintergaard', 'similarity': 0.7143}, {'tracked_term': 'Danish architect Niels Vintergaard', 'surface': 'architects, with Vintergaard playing', 'similarity': 0.6667}]",2,2,0,1,1,14,25,0.08,0.8861,0.1864,0.9728,0.662,1.2166,1.0,EQUIVALENT,0.0,[]
fic:1,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,unspecified,fictional,1.0,1.0,1,,document,Mara Teln,0.0,0.0,0,unsupported,No information available,2,2666,inform_small|inform_small,inform_small,inform,shrink,2000,1392,221,376,0.0,0.0,0.0,1.0,0.2,1,5,nan,381,292,stop,0.00013154,DeepInfra,True,"[{'tracked_term': 'Mara Teln', 'surface': ""Mara Teln's"", 'similarity': 0.9}, {'tracked_term': 'Mara Teln', 'surface': 'marked the', 'similarity': 0.6316}]",2,2,0,1,1,2,19,0.10526315789473684,0.8205,0.2299,0.878,0.2951,1.1271,1.0,EQUIVALENT,5.0,"['""The early development of Veydrin Hollow is closely tied to the crossing at Wicker Ford, which underwent transformations over time""', '""The actions of the founder, Mara Teln, and the subsequent development of the settlement have had a lasting impact on the area""', '""influencing the settlement\'s arrangement, economy, and institutions""', '""The principal lanes, trade, and cultural practices of Veydrin Hollow have all contributed to its unique character""', '""The founder, Mara Teln, is identified as the key figure in the establishment of Veydrin Hollow""']"
fic:10,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,unspecified,fictional,1.0,1.0,1,,document,E. Volma,1.0,1.0,1,document,17 May 1896,2,2686,inform_small|inform_small,inform_small,inform,shrink,2000,1787,279,482,0.00361,0.0,0.0,1.0,0.8,4,5,nan,487,387,stop,0.00017254,DeepInfra,True,"[{'tracked_term': 'Marven Suil', 'surface': 'can still', 'similarity': 0.6}]",3,2,1,0,3,1,33,0.09090909090909091,0.8337,0.2101,0.8826,0.5,1.1134,0.5,MINOR_LOSS,5.0,"['""the founder\'s name is not explicitly stated""', '""the founder\'s role in establishing the collection is well-documented""', '""their influence can still be seen in the collection\'s current state""', '""Further research may be necessary to fully understand the founder\'s identity""', '""the collection has undergone significant developments over the years""']"
fic:11,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,unspecified,fictional,1.0,1.0,1,,document,12 Sere 418,1.0,1.0,1,document,The Courts of the Three Keys,2,3027,inform_small|inform_small,inform_small,inform,shrink,2000,2832,437,765,0.020501,0.0,0.0,1.0,0.8,4,5,nan,691,628,stop,0.0004625,Parasail,True,"[{'tracked_term': '12 Sere 418', 'surface': 'as 12 Sere', 'similarity': 0.6667}, {'tracked_term': 'Courts of the Three Keys', 'surface': 'of the Three Keys, and', 'similarity': 0.7556}, {'tracked_term': 'Courts of the Three Keys', 'surface': 'of the Three Keys, are', 'similarity': 0.7556}, {'tracked_term': 'Courts of the Three Keys', 'surface': 'the Three Keys, are all', 'similarity': 0.6087}]",1,1,0,0,1,4,67,0.014925373134328358,0.9266,0.1367,1.0,0.8618,1.1717,1.0,EQUIVALENT,3.0,"['""The charter was a significant tripartite legal charter""', '""The charter\'s significance and provisions suggest its importance in the history of the region""', '""The available information provides a detailed account of the charter\'s negotiation, sealing, and provisions""']"
fic:12,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,unspecified,fictional,1.0,1.0,1,,document,Orven Lask,0.0,0.0,0,unsupported,stair pulse,2,3155,inform_small|inform_small,inform_small,inform,shrink,2000,2947,467,796,0.004175,0.0,0.0,1.0,0.8,4,5,nan,802,664,stop,0.00029268,DeepInfra,True,"[{'tracked_term': 'Lask', 'surface': ""Lask's"", 'similarity': 0.8}, {'tracked_term': 'Rooke Canal', 'surface': 'rooted in', 'similarity': 0.6}, {'tracked_term': '809–811', 'surface': '809-811 S.C', 'similarity': 0.7778}]",4,4,0,1,3,3,58,0.06896551724137931,0.9631,0.0369,0.9631,0.8263,1.001,1.0,EQUIVALENT,2.0,"['""The style has its roots in winter dock gatherings along the Rooke Canal, dating back to the early ninth century of the Selic Calendar.""', '""The history and development of the Vescarin Foldstep are deeply rooted in the region\'s cultural heritage, with key figures like Orven Lask playing a significant role in shaping the style.""']"
fic:13,inform_shrink,informed small,shrink,2,inform_small|inform_small,False,unspecified,fictional,0.0,0.0,0,,unsupported,a canal-surveyor,1.0,1.0,1,document,38 km,2,2871,inform_small|inform_small,inform_small,inform,shrink,2000,2986,490,807,0.0,0.0,0.0,0.0,1.0,5,5,nan,875,708,stop,0.00074975,Crusoe,True,"[{'tracked_term': 'Vorynd Province', 'surface': 'Province, at', 'similarity': 0.6154}]",0,0,0,0,0,1,62,0.0,0.8922,0.0811,0.8671,0.6819,0.9552,1.0,EQUIVALENT,3.0,"['""The founder\'s role in this project being notable', ""The founder of Odrinfen is credited with significant contributions to the settlement's early history"", 'as well as their role in the development of the Kavrent Weir and Tesk\'s Bend.""']"
