qid,negative_type,rank,doc_id,question,golds,text,verdict,is_irrelevant,verdict_parse_ok,cached
572977fbaf94a219006aa4b0,hard,25,para:511,What can proplastids become?,['chromoplasts'],"Prior to European settlement, the area now constituting Victoria was inhabited by a large number of Aboriginal peoples, collectively known as the Koori. With Great Britain having claimed the entire Australian continent east of the 135th meridian east in 1788, Victoria was included in the wider colony of New South Wales. The first settlement in the area occurred in 1803 at Sullivan Bay, and much of what is now Victoria was included in the Port Phillip District in 1836, an administrative division of New South Wales. Victoria was officially created a separate colony in 1851, and achieved self-government in 1855. The Victorian gold rush in the 1850s and 1860s significantly increased both the population and wealth of the colony, and by the Federation of Australia in 1901, Melbourne had become the largest city and leading financial centre in Australasia. Melbourne also served as capital of Australia until the construction of Canberra in 1927, with the Federal Parliament meeting in Melbourne's Parliament House and all principal offices of the federal government being based in Melbourne.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,hard,26,para:1337,What can proplastids become?,['chromoplasts'],"As of April 2014, there are 88 private schools in New Zealand, catering for around 28,000 students or 3.7% of the entire student population. Private school numbers have been in decline since the mid-1970s as a result of many private schools opting to become state-integrated schools, mostly due of financial difficulties stemming from changes in student numbers and/or the economy. State-integrated schools keep their private school special character and receives state funds in return for having to operate like a state school, e.g. they must teach the state curriculum, they must employ registered teachers, and they can't charge tuition fees (they can charge ""attendance dues"" for the upkeep on the still-private school land and buildings). The largest decline in private school numbers occurred between 1979 and 1984, when the nation's then-private Catholic school system integrated. As a result, private schools in New Zealand are now largely restricted to the largest cities (Auckland, Hamilton, Wellington and Christchurch) and niche markets.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,hard,27,para:308,What can proplastids become?,['chromoplasts'],"A modern example of school discipline in North America and Western Europe relies upon the idea of an assertive teacher who is prepared to impose their will upon a class. Positive reinforcement is balanced with immediate and fair punishment for misbehavior and firm, clear boundaries define what is appropriate and inappropriate behavior. Teachers are expected to respect their students; sarcasm and attempts to humiliate pupils are seen as falling outside of what constitutes reasonable discipline.[verification needed]",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,hard,28,para:1748,What can proplastids become?,['chromoplasts'],"can have infinitely many primes only when a and q are coprime, i.e., their greatest common divisor is one. If this necessary condition is satisfied, Dirichlet's theorem on arithmetic progressions asserts that the progression contains infinitely many primes. The picture below illustrates this with q = 9: the numbers are ""wrapped around"" as soon as a multiple of 9 is passed. Primes are highlighted in red. The rows (=progressions) starting with a = 3, 6, or 9 contain at most one prime number. In all other rows (a = 1, 2, 4, 5, 7, and 8) there are infinitely many prime numbers. What is more, the primes are distributed equally among those rows in the long run—the density of all primes congruent a modulo 9 is 1/6.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,hard,29,para:1278,What can proplastids become?,['chromoplasts'],"It has been argued that the term ""civil disobedience"" has always suffered from ambiguity and in modern times, become utterly debased. Marshall Cohen notes, ""It has been used to describe everything from bringing a test-case in the federal courts to taking aim at a federal official. Indeed, for Vice President Agnew it has become a code-word describing the activities of muggers, arsonists, draft evaders, campaign hecklers, campus militants, anti-war demonstrators, juvenile delinquents and political assassins.""",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,hard,30,para:1991,What can proplastids become?,['chromoplasts'],"In his extensively detailed report, Céloron wrote, ""All I can say is that the Natives of these localities are very badly disposed towards the French, and are entirely devoted to the English. I don't know in what way they could be brought back."" Even before his return to Montreal, reports on the situation in the Ohio Country were making their way to London and Paris, each side proposing that action be taken. William Shirley, the expansionist governor of the Province of Massachusetts Bay, was particularly forceful, stating that British colonists would not be safe as long as the French were present. Conflicts between the colonies, accomplished through raiding parties that included Indian allies, had taken place for decades, leading to a brisk trade in European colonial captives from either side.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,1,para:0,What can proplastids become?,['chromoplasts'],"Super Bowl 50 was an American football game to determine the champion of the National Football League (NFL) for the 2015 season. The American Football Conference (AFC) champion Denver Broncos defeated the National Football Conference (NFC) champion Carolina Panthers 24–10 to earn their third Super Bowl title. The game was played on February 7, 2016, at Levi's Stadium in the San Francisco Bay Area at Santa Clara, California. As this was the 50th Super Bowl, the league emphasized the ""golden anniversary"" with various gold-themed initiatives, as well as temporarily suspending the tradition of naming each Super Bowl game with Roman numerals (under which the game would have been known as ""Super Bowl L""), so that the logo could prominently feature the Arabic numerals 50.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,2,para:1,What can proplastids become?,['chromoplasts'],"The Panthers finished the regular season with a 15–1 record, and quarterback Cam Newton was named the NFL Most Valuable Player (MVP). They defeated the Arizona Cardinals 49–15 in the NFC Championship Game and advanced to their second Super Bowl appearance since the franchise was founded in 1995. The Broncos finished the regular season with a 12–4 record, and denied the New England Patriots a chance to defend their title from Super Bowl XLIX by defeating them 20–18 in the AFC Championship Game. They joined the Patriots, Dallas Cowboys, and Pittsburgh Steelers as one of four teams that have made eight appearances in the Super Bowl.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,3,para:10,What can proplastids become?,['chromoplasts'],"The Panthers offense, which led the NFL in scoring (500 points), was loaded with talent, boasting six Pro Bowl selections. Pro Bowl quarterback Cam Newton had one of his best seasons, throwing for 3,837 yards and rushing for 636, while recording a career-high and league-leading 45 total touchdowns (35 passing, 10 rushing), a career-low 10 interceptions, and a career-best quarterback rating of 99.4. Newton's leading receivers were tight end Greg Olsen, who caught a career-high 77 passes for 1,104 yards and seven touchdowns, and wide receiver Ted Ginn, Jr., who caught 44 passes for 739 yards and 10 touchdowns; Ginn also rushed for 60 yards and returned 27 punts for 277 yards. Other key receivers included veteran Jerricho Cotchery (39 receptions for 485 yards), rookie Devin Funchess (31 receptions for 473 yards and five touchdowns), and second-year receiver Corey Brown (31 receptions for 447 yards). The Panthers backfield featured Pro Bowl running back Jonathan Stewart, who led the team with 989 rushing yards and six touchdowns in 13 games, along with Pro Bowl fullback Mike Tolbert, who rushed for 256 yards and caught 18 passes for another 154 yards. Carolina's offensive line also featured two Pro Bowl selections: center Ryan Kalil and guard Trai Turner.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,4,para:100,What can proplastids become?,['chromoplasts'],"Warsaw's first stock exchange was established in 1817 and continued trading until World War II. It was re-established in April 1991, following the end of the post-war communist control of the country and the reintroduction of a free-market economy. Today, the Warsaw Stock Exchange (WSE) is, according to many indicators, the largest market in the region, with 374 companies listed and total capitalization of 162 584 mln EUR as of 31 August 2009. From 1991 until 2000, the stock exchange was, ironically, located in the building previously used as the headquarters of the Polish United Workers' Party (PZPR).",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,5,para:1001,What can proplastids become?,['chromoplasts'],"The main façade, built from red brick and Portland stone, stretches 720 feet (220 m) along Cromwell Gardens and was designed by Aston Webb after winning a competition in 1891 to extend the museum. Construction took place between 1899 and 1909. Stylistically it is a strange hybrid, although much of the detail belongs to the Renaissance there are medieval influences at work. The main entrance consisting of a series of shallow arches supported by slender columns and niches with twin doors separated by pier is Romanesque in form but Classical in detail. Likewise the tower above the main entrance has an open work crown surmounted by a statue of fame, a feature of late Gothic architecture and a feature common in Scotland, but the detail is Classical. The main windows to the galleries are also mullioned and transomed, again a Gothic feature, the top row of windows are interspersed with statues of many of the British artists whose work is displayed in the museum.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,6,para:1002,What can proplastids become?,['chromoplasts'],"Prince Albert appears within the main arch above the twin entrances, Queen Victoria above the frame around the arches and entrance, sculpted by Alfred Drury. These façades surround four levels of galleries. Other areas designed by Webb include the Entrance Hall and Rotunda, the East and West Halls, the areas occupied by the shop and Asian Galleries as well as the Costume Gallery. The interior makes much use of marble in the entrance hall and flanking staircases, although the galleries as originally designed were white with restrained classical detail and mouldings, very much in contrast to the elaborate decoration of the Victorian galleries, although much of this decoration was removed in the early 20th century.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,7,para:1004,What can proplastids become?,['chromoplasts'],"A few galleries were redesigned in the 1990s including the Indian, Japanese, Chinese, iron work, the main glass galleries and the main silverware gallery which was further enhanced in 2002 when some of the Victorian decoration was recreated. This included two of the ten columns having their ceramic decoration replaced and the elaborate painted designs restored on the ceiling. As part of the 2006 renovation the mosaic floors in the sculpture gallery were restored—most of the Victorian floors were covered in linoleum after the Second World War. After the success of the British Galleries, opened in 2001, it was decided to embark on a major redesign of all the galleries in the museum; this is known as ""FuturePlan"", and was created in consultation with the exhibition designers and masterplanners Metaphor. The plan is expected to take about ten years and was started in 2002. To date several galleries have been redesigned, notably, in 2002: the main Silver Gallery, Contemporary; in 2003: Photography, the main entrance, The Painting Galleries; in 2004: the tunnel to the subway leading to South Kensington tube station, New signage throughout the museum, architecture, V&A and RIBA reading rooms and stores, metalware, Members' Room, contemporary glass, the Gilbert Bayes sculpture gallery; in 2005: portrait miniatures, prints and drawings, displays in Room 117, the garden, sacred silver and stained glass; in 2006: Central Hall Shop, Islamic Middle East, the new café, sculpture galleries. Several designers and architects have been involved in this work. Eva Jiřičná designed the enhancements to the main entrance and rotunda, the new shop, the tunnel and the sculpture galleries. Gareth Hoskins was responsible for contemporary and architecture, Softroom, Islamic Middle East and the Members' Room, McInnes Usher McKnight Architects (MUMA) were responsible for the new Cafe and designed the new Medieval and Renaissance galleries which opened in 2009.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,8,para:1005,What can proplastids become?,['chromoplasts'],"The central garden was redesigned by Kim Wilkie and opened as the John Madejski Garden, on 5 July 2005. The design is a subtle blend of the traditional and modern, the layout is formal; there is an elliptical water feature lined in stone with steps around the edge which may be drained to use the area for receptions, gatherings or exhibition purposes. This is in front of the bronze doors leading to the refreshment rooms, a central path flanked by lawns leads to the sculpture gallery; the north, east and west sides have herbaceous borders along the museum walls with paths in front which continues along the south façade; in the two corners by the north façade there is planted an American Sweetgum tree; the southern, eastern and western edges of the lawns have glass planters which contain orange and lemon trees in summer, these are replaced by bay trees in winter.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,9,para:1006,What can proplastids become?,['chromoplasts'],"In 2004, the V&A alongside Royal Institute of British Architects opened the first permanent gallery in the UK covering the history of architecture with displays using models, photographs, elements from buildings and original drawings. With the opening of the new gallery, the RIBA Drawings and Archives Collection has been transferred to the museum, joining the already extensive collection held by the V&A. With over 600,000 drawings, over 750,000 papers and paraphernalia, and over 700,000 photographs from around the world, together they form the world's most comprehensive architectural resource.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,10,para:1007,What can proplastids become?,['chromoplasts'],"Not only are all the major British architects of the last four hundred years represented, but many European (especially Italian) and American architects' drawings are held in the collection. The RIBA's holdings of over 330 drawings by Andrea Palladio are the largest in the world, other Europeans well represented are Jacques Gentilhatre and Antonio Visentini. British architects whose drawings, and in some cases models of their buildings, in the collection, include: Inigo Jones, Sir Christopher Wren, Sir John Vanbrugh, Nicholas Hawksmoor, William Kent, James Gibbs, Robert Adam, Sir William Chambers, James Wyatt, Henry Holland, John Nash, Sir John Soane, Sir Charles Barry, Charles Robert Cockerell, Augustus Welby Northmore Pugin, Sir George Gilbert Scott, John Loughborough Pearson, George Edmund Street, Richard Norman Shaw, Alfred Waterhouse, Sir Edwin Lutyens, Charles Rennie Mackintosh, Charles Holden, Frank Hoar, Lord Richard Rogers, Lord Norman Foster, Sir Nicholas Grimshaw, Zaha Hadid and Alick Horsnell.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,11,para:1008,What can proplastids become?,['chromoplasts'],"As well as period rooms, the collection includes parts of buildings, for example the two top stories of the facade of Sir Paul Pindar's house dated c1600 from Bishopsgate with elaborately carved wood work and leaded windows, a rare survivor of the Great Fire of London, there is a brick portal from a London house of the English Restoration period and a fireplace from the gallery of Northumberland house. European examples include a dormer window dated 1523–35 from the chateau of Montal. There are several examples from Italian Renaissance buildings including, portals, fireplaces, balconies and a stone buffet that used to have a built in fountain. The main architecture gallery has a series of pillars from various buildings and different periods, for example a column from the Alhambra. Examples covering Asia are in those galleries concerned with those countries, as well as models and photographs in the main architecture gallery.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,12,para:1009,What can proplastids become?,['chromoplasts'],"The V&A holds over 19,000 items from the Islamic world, ranging from the early Islamic period (the 7th century) to the early 20th century. The Jameel Gallery of Islamic Art, opened in 2006, houses a representative display of 400 objects with the highlight being the Ardabil Carpet, the centrepiece of the gallery. The displays in this gallery cover objects from Spain, North Africa, the Middle East, Central Asia and Afghanistan. A masterpiece of Islamic art is a 10th-century Rock crystal ewer. Many examples of Qur'āns with exquisite calligraphy dating from various periods are on display. A 15th-century minbar from a Cairo mosque with ivory forming complex geometrical patterns inlaid in wood is one of the larger objects on display. Extensive examples of ceramics especially Iznik pottery, glasswork including 14th-century lamps from mosques and metalwork are on display. The collection of Middle Eastern and Persian rugs and carpets is amongst the finest in the world, many were part of the Salting Bequest of 1909. Examples of tile work from various buildings including a fireplace dated 1731 from Istanbul made of intricately decorated blue and white tiles and turquoise tiles from the exterior of buildings from Samarkand are also displayed.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,13,para:101,What can proplastids become?,['chromoplasts'],"The FSO Car Factory was established in 1951. A number of vehicles have been assembled there over the decades, including the Warszawa, Syrena, Fiat 125p (under license from Fiat, later renamed FSO 125p when the license expired) and the Polonez. The last two models listed were also sent abroad and assembled in a number of other countries, including Egypt and Colombia. In 1995 the factory was purchased by the South Korean car manufacturer Daewoo, which assembled the Tico, Espero, Nubia, Tacuma, Leganza, Lanos and Matiz there for the European market. In 2005 the factory was sold to AvtoZAZ, a Ukrainian car manufacturer which assembled there the Chevrolet Aveo. The license for the production of the Aveo expired in February 2011 and has since not been renewed. Currently the company is defunct.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,14,para:1010,What can proplastids become?,['chromoplasts'],"The Museum's collections of South and South-East Asian art are the most comprehensive and important in the West comprising nearly 60,000 objects, including about 10,000 textiles and 6000 paintings, the range of the collection is immense. The Jawaharlal Nehru gallery of Indian art, opened in 1991, contains art from about 500 BC to the 19th century. There is an extensive collection of sculpture, mainly of a religious nature, Hindu, Buddhist and Jain. The gallery is richly endowed with art of the Mughal Empire and the Marathas, including fine portraits of the emperors and other paintings and drawings, jade wine cups and gold spoons inset with emeralds, diamonds and rubies, also from this period are parts of buildings such as a jaali and pillars. India was a large producer of textiles, from dyed cotton chintz, muslin to rich embroidery work using gold and silver thread, coloured sequins and beads is displayed, as are carpets from Agra and Lahore. Examples of clothing are also displayed.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,15,para:1011,What can proplastids become?,['chromoplasts'],"The Far Eastern collections include more than 70,000 works of art from the countries of East Asia: China, Japan and Korea. The T. T. Tsui Gallery of Chinese art opened in 1991, displaying a representative collection of the V&As approximately 16,000 objects from China, dating from the 4th millennium BC to the present day. Though the majority of art works on display date from the Ming and Qing dynasties, there are exquisite examples of objects dating from the Tang dynasty and earlier periods. Notably, a metre-high bronze head of the Buddha dated to c.750 AD and one of the oldest items a 2,000-year-old jade horse head from a burial, other sculptures include life-size tomb guardians. Classic examples of Chinese manufacturing are displayed that include lacquer, silk, porcelain, jade and cloisonné enamel. Two large ancestor portraits of a husband and wife painted in watercolour on silk date from the 18th century. There is a unique Chinese lacquerware table, made in the imperial workshops during the reign of the Xuande Emperor in the Ming dynasty. Examples of clothing are also displayed. One of the largest objects is a bed from the mid-17th century. The work of contemporary Chinese designers is also displayed.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,16,para:1012,What can proplastids become?,['chromoplasts'],"The Toshiba gallery of Japanese art opened in December 1986. The majority of exhibits date from 1550 to 1900, but one of the oldest pieces displayed is the 13th-century sculpture of Amida Nyorai. Examples of classic Japanese armour from the mid-19th century, steel sword blades (Katana), Inrō, lacquerware including the Mazarin Chest dated c1640 is one of the finest surviving pieces from Kyoto, porcelain including Imari, Netsuke, woodblock prints including the work of Ando Hiroshige, graphic works include printed books, as well as a few paintings, scrolls and screens, textiles and dress including kimonos are some of the objects on display. One of the finest objects displayed is Suzuki Chokichi's bronze incense burner (koro) dated 1875, standing at over 2.25 metres high and 1.25 metres in diameter it is also one of the largest examples made. The museum also holds some cloisonné pieces from the Japanese art production company, Ando Cloisonné.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,17,para:1013,What can proplastids become?,['chromoplasts'],"The smaller galleries cover Korea, the Himalayan kingdoms and South East Asia. Korean displays include green-glazed ceramics, silk embroideries from officials' robes and gleaming boxes inlaid with mother-of-pearl made between 500 AD and 2000. Himalayan items include important early Nepalese bronze sculptures, repoussé work and embroidery. Tibetan art from the 14th to the 19th century is represented by notable 14th- and 15th-century religious images in wood and bronze, scroll paintings and ritual objects. Art from Thailand, Burma, Cambodia, Indonesia and Sri Lanka in gold, silver, bronze, stone, terracotta and ivory represents these rich and complex cultures, the displays span the 6th to 19th centuries. Refined Hindu and Buddhist sculptures reflect the influence of India; items on show include betel-nut cutters, ivory combs and bronze palanquin hooks.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,18,para:1014,What can proplastids become?,['chromoplasts'],"One of the great treasures in the library is the Codex Forster, some of Leonardo da Vinci's note books. The Codex consists of three parchment-bound manuscripts, Forster I, Forster II, and Forster III, quite small in size, dated between 1490 and 1505. Their contents include a large collection of sketches and references to the equestrian sculpture commissioned by the Duke of Milan Ludovico Sforza to commemorate his father Francesco Sforza. These were bequeathed with over 18,000 books to the museum in 1876 by John Forster. The Reverend Alexander Dyce was another benefactor of the library, leaving over 14,000 books to the museum in 1869. Amongst the books he collected are early editions in Greek and Latin of the poets and playwrights Aeschylus, Aristotle, Homer, Livy, Ovid, Pindar, Sophocles and Virgil. More recent authors include Giovanni Boccaccio, Dante, Racine, Rabelais and Molière.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,19,para:1015,What can proplastids become?,['chromoplasts'],"Writers whose papers are in the library are as diverse as Charles Dickens and Beatrix Potter. Illuminated manuscripts in the library dating from the 12th to 16th centuries include: the Eadwine Psalter[citation needed], Canterbury; Pocket Book of Hours, Reims; Missal from the Royal Abbey of Saint Denis, Paris; the Simon Marmion Book of Hours, Bruges; 1524 Charter illuminated by Lucas Horenbout, London; the Armagnac manuscript of the trial and rehabilitation of Joan of Arc, Rouen. also the Victorian period is represented by William Morris.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,20,para:1016,What can proplastids become?,['chromoplasts'],"The National Art Library (also called Word and Image Department) at the Victoria and Albert Museum collection catalog used to be kept in different formats including printed exhibit catalogs, and card catalogs. A computer system called MODES cataloging system was used from the 1980s to the 1990s, but those electronic files were not available to the library users. All of the archival material at the National Art Library is using Encoded Archival Description (EAD). The Victoria and Albert Museum has a computer system but most of the items in the collection, unless those were newly accessioned into the collection, probably do not show up in the computer system. There is a feature on the Victoria and Albert Museum web-site called ""Search the Collections,"" but not everything is listed there.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,21,para:1017,What can proplastids become?,['chromoplasts'],"The Victoria and Albert Museum’s Word and Image Department was under the same pressure being felt in archives around the world, to digitize their collection. A large scale digitization project began in 2007 in that department. That project was entitled the Factory Project to reference Andy Warhol and to create a factory to completely digitize the collection. The first step of the Factory Project was to take photographs utilizing digital cameras. The Word and Image Department had a collection of old photos but they were in black and white and in variant conditions, so new photos were shot. Those new photographs will be accessible to researchers to the Victoria and Albert Museum web-site. 15,000 images were taken during the first year of the Factory Project, including drawings, watercolors, computer-generated art, photographs, posters, and woodcuts. The second step of the Factory Project is to catalog everything. The third step of the Factory Project is to audit the collection. All of those items which were photographed and cataloged, must be audited to make sure everything listed as being in the collection was physically found during the creation of the Factory Project. The fourth goal of the Factory Project is conservation, which means performing some basic preventable procedures to those items in the department. There is a ""Search the Collections"" feature on the Victoria and Albert web-site. The main impetus behind the large-scale digitization project called the Factory Project was to list more items in the collections in those computer databases.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,22,para:1018,What can proplastids become?,['chromoplasts'],"Not only the work of British artists and craftspeople is on display, but also work produced by European artists that was purchased or commissioned by British patrons, as well as imports from Asia, including porcelain, cloth and wallpaper. Designers and artists whose work is on display in the galleries include Gian Lorenzo Bernini, Grinling Gibbons, Daniel Marot, Louis Laguerre, Antonio Verrio, Sir James Thornhill, William Kent, Robert Adam, Josiah Wedgwood, Matthew Boulton, Canova, Thomas Chippendale, Pugin, William Morris. Patrons who have influenced taste are also represented by works of art from their collections, these include: Horace Walpole (a major influence on the Gothic Revival), William Thomas Beckford and Thomas Hope.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,23,para:1019,What can proplastids become?,['chromoplasts'],"The galleries also link design to wider trends in British culture. For instance, design in the Tudor period was influenced by the spread of printed books and the work of European artists and craftsmen employed in Britain. In the Stuart period, increasing trade, especially with Asia, enabled wider access to luxuries like carpets, lacquered furniture, silks and porcelain. In the Georgian age there was increasing emphasis on entertainment and leisure. For example, the increase in tea drinking led to the production of tea paraphernalia such as china and caddies. European styles seen on the Grand Tour also influenced taste. As the Industrial Revolution took hold, the growth of mass production produced entrepreneurs such as Josiah Wedgwood, Matthew Boulton and Eleanor Coade. In the Victorian era new technology and machinery had a significant effect on manufacturing, and for the first time since the reformation, the Anglican and Roman Catholic Churches had a major effect on art and design such as the Gothic Revival. There is a large display on the Great Exhibition which, among other things, led to the founding of the V&A. In the later 19th century, the increasing backlash against industrialization, led by John Ruskin, contributed to the Arts and Crafts movement.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,24,para:102,What can proplastids become?,['chromoplasts'],"Warsaw (Polish: Warszawa [varˈʂava] ( listen); see also other names) is the capital and largest city of Poland. It stands on the Vistula River in east-central Poland, roughly 260 kilometres (160 mi) from the Baltic Sea and 300 kilometres (190 mi) from the Carpathian Mountains. Its population is estimated at 1.740 million residents within a greater metropolitan area of 2.666 million residents, which makes Warsaw the 9th most-populous capital city in the European Union. The city limits cover 516.9 square kilometres (199.6 sq mi), while the metropolitan area covers 6,100.43 square kilometres (2,355.39 sq mi).",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,25,para:1020,What can proplastids become?,['chromoplasts'],"One of the most dramatic parts of the museum is the Cast Courts in the sculpture wing, comprising two large, skylighted rooms two storeys high housing hundreds of plaster casts of sculptures, friezes and tombs. One of these is dominated by a full-scale replica of Trajan's Column, cut in half in order to fit under the ceiling. The other includes reproductions of various works of Italian Renaissance sculpture and architecture, including a full-size replica of Michelangelo's David. Replicas of two earlier Davids by Donatello's David and Verrocchio's David, are also included, although for conservation reasons the Verrocchio replica is displayed in a glass case.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,26,para:1021,What can proplastids become?,['chromoplasts'],"Well represented in the collection is Meissen porcelain, from the first factory in Europe to discover the Chinese method of making porcelain. Among the finest examples are the Meissen Vulture from 1731 and the Möllendorff Dinner Service, designed in 1762 by Frederick II the Great. Ceramics from the Manufacture nationale de Sèvres are extensive, especially from the 18th and 19th centuries. The collection of 18th-century British porcelain is the largest and finest in the world. Examples from every factory are represented, the collections of Chelsea porcelain and Worcester Porcelain being especially fine. All the major 19th-century British factories are also represented. A major boost to the collections was the Salting Bequest made in 1909, which enriched the museum's stock of Chinese and Japanese ceramics. This bequest forms part of the finest collection of East Asian pottery and porcelain in the world, including Kakiemon ware.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,27,para:1022,What can proplastids become?,['chromoplasts'],"Many famous potters, such as Josiah Wedgwood, William De Morgan and Bernard Leach as well as Mintons & Royal Doulton are represented in the collection. There is an extensive collection of Delftware produced in both Britain and Holland, which includes a circa 1695 flower pyramid over a metre in height. Bernard Palissy has several examples of his work in the collection including dishes, jugs and candlesticks. The largest objects in the collection are a series of elaborately ornamented ceramic stoves from the 16th and 17th centuries, made in Germany and Switzerland. There is an unrivalled collection of Italian maiolica and lustreware from Spain. The collection of Iznik pottery from Turkey is the largest in the world.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,28,para:1023,What can proplastids become?,['chromoplasts'],"The glass collection covers 4000 years of glass making, and has over 6000 items from Africa, Britain, Europe, America and Asia. The earliest glassware on display comes from Ancient Egypt and continues through the Ancient Roman, Medieval, Renaissance covering areas such as Venetian glass and Bohemian glass and more recent periods, including Art Nouveau glass by Louis Comfort Tiffany and Émile Gallé, the Art Deco style is represented by several examples by René Lalique. There are many examples of crystal chandeliers both English, displayed in the British galleries and foreign for example Venetian (attributed to Giuseppe Briati) dated c1750 are in the collection. The stained glass collection is possibly the finest in the world, covering the medieval to modern periods, and covering Europe as well as Britain. Several examples of English 16th-century heraldic glass is displayed in the British Galleries. Many well-known designers of stained glass are represented in the collection including, from the 19th century: Dante Gabriel Rossetti, Edward Burne-Jones and William Morris. There is also an example of Frank Lloyd Wright's work in the collection. 20th-century designers include Harry Clarke, John Piper, Patrick Reyntiens, Veronica Whall and Brian Clarke.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,29,para:1024,What can proplastids become?,['chromoplasts'],"The main gallery was redesigned in 1994, the glass balustrade on the staircase and mezzanine are the work of Danny Lane, the gallery covering contemporary glass opened in 2004 and the sacred silver and stained-glass gallery in 2005. In this latter gallery stained glass is displayed alongside silverware starting in the 12th century and continuing to the present. Some of the most outstanding stained glass, dated 1243–48 comes from the Sainte-Chapelle, is displayed along with other examples in the new Medieval & Renaissance galleries. The important 13th-century glass beaker known as the Luck of Edenhall is also displayed in these galleries. Examples of British stained glass are displayed in the British Galleries. One of the most spectacular items in the collection is the chandelier by Dale Chihuly in the rotunda at the Museum's main entrance.",IRRELEVANT,True,True,True
572977fbaf94a219006aa4b0,easy,30,para:1025,What can proplastids become?,['chromoplasts'],"The collection of drawings includes over 10,000 British and 2,000 old master works, including works by: Dürer, Giovanni Benedetto Castiglione, Bernardo Buontalenti, Rembrandt, Antonio Verrio, Paul Sandby, John Russell, Angelica Kauffman, John Flaxman, Hugh Douglas Hamilton, Thomas Rowlandson, William Kilburn, Thomas Girtin, Jean Auguste Dominique Ingres, David Wilkie, John Martin, Samuel Palmer, Sir Edwin Henry Landseer, Lord Frederic Leighton, Sir Samuel Luke Fildes and Aubrey Beardsley. Modern British artists represented in the collection include: Paul Nash, Percy Wyndham Lewis, Eric Gill, Stanley Spencer, John Piper, Graham Sutherland, Lucian Freud and David Hockney.",IRRELEVANT,True,True,True
56d728e00d65d2140019841e,hard,1,para:2028,"Who, according to the text, caused Cam Newton to lose the ball during a tackle?","['Von Miller', 'Miller']","For instance, while traveling in a moving vehicle at a constant velocity, the laws of physics do not change from being at rest. A person can throw a ball straight up in the air and catch it as it falls down without worrying about applying a force in the direction the vehicle is moving. This is true even though another person who is observing the moving vehicle pass by also observes the ball follow a curving parabolic path in the same direction as the motion of the vehicle. It is the inertia of the ball associated with its constant velocity in the direction of the vehicle's motion that ensures the ball continues to move forward even as it is thrown up and falls back down. From the perspective of the person in the car, the vehicle and everything inside of it is at rest: It is the outside world that is moving with a constant speed in the opposite direction. Since there is no experiment that can distinguish whether it is the vehicle that is at rest or the outside world that is at rest, the two situations are considered to be physically indistinguishable. Inertia therefore applies equally well to constant velocity motion as it does to rest.",IRRELEVANT,True,True,True
