item_id,arm,arm_label,arm_group,depth,schedule,shared_baseline,source,dataset,em,f1,judge_correct,parametric_judge_correct,answer_origin,pred,side_em,side_f1,side_judge_correct,side_answer_origin,side_pred,stage,document_characters,prefix,directive,directive_kind,directive_direction,advertised_tokens,summary_characters,summary_words,estimated_tokens,internal_repetition,truncated,empty,target_fact_present,side_fact_retention,side_facts_present,side_facts_total,parametric_present,prompt_tokens,completion_tokens,finish_reason,cost_usd,provider,cached,tracked_variants,unsupported_count,unsupported_term_count,unsupported_number_count,unsupported_corrupted_count,unsupported_invented_count,tracked_variant_count,checked_term_count,unsupported_rate,lexical_similarity,novel_token_rate,retained_token_rate,ngram_copy_rate,length_ratio,semantic_preserved,semantic_verdict,unsupported_claims,unsupported_claim_quotes
wiki:109835:2,concise_shrink,concise (Experiment 5's implicit cue),baseline,3,concise|concise|concise,False,rewritten_wikipedia,counterfactual,0.0,0.0,1,0,document,5,0.0,0.0,0,unsupported,Not given,3,8207,concise|concise|concise,concise,resize,shrink,,354,53,95,0.0,0.0,0.0,0.0,0.0,0,5,0.0,205,66,stop,5.407e-05,Novita,False,"[{'tracked_term': 'five council members', 'surface': 'additional council members', 'similarity': 0.7391}, {'tracked_term': 'five council members', 'surface': 'council members. The', 'similarity': 0.7692}, {'tracked_term': 'five council members', 'surface': 'city council membership', 'similarity': 0.7907}, {'tracked_term': 'five council members', 'surface': 'council membership includes', 'similarity': 0.6383}, {'tracked_term': 'five council members', 'surface': '5 council members', 'similarity': 0.8649}, {'tracked_term': 'five council members', 'surface': 'These council members', 'similarity': 0.8293}]",0,0,0,0,0,6,4,0.0,0.9278,0.0426,0.9,0.5349,0.9365,1.0,EQUIVALENT,1.0,"['""the total city council membership includes the mayor and 5 council members""']"
wiki:1580208:1,concise_shrink,concise (Experiment 5's implicit cue),baseline,3,concise|concise|concise,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,the electric rattler,0.0,0.0,0,unsupported,No one,3,6759,concise|concise|concise,concise,resize,shrink,,528,85,142,0.0,0.0,0.0,1.0,0.4,2,5,0.0,224,106,stop,9.876e-05,Parasail,False,"[{'tracked_term': 'the electric rattler', 'surface': 'as ""the electric', 'similarity': 0.6857}, {'tracked_term': 'the electric rattler', 'surface': 'electric rattler"" during', 'similarity': 0.7442}, {'tracked_term': 'Hunter S. Thompson', 'surface': ""Hunter S. Thompson's"", 'similarity': 0.9444}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'fax machine. Thompson', 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'machine. Thompson had', 'similarity': 0.6486}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'machine, which Thompson', 'similarity': 0.6667}, {'tracked_term': 'Hunter S. Thompson', 'surface': 'near deadlines. Thompson', 'similarity': 0.7}, {'tracked_term': 'Rolling Stone', 'surface': 'writing to', 'similarity': 0.6087}, {'tracked_term': 'Rolling Stone', 'surface': 'to Rolling', 'similarity': 0.6087}]",0,0,0,0,0,9,8,0.0,0.7445,0.3289,0.8361,0.2083,1.2308,1.0,EQUIVALENT,0.0,[]
wiki:1580208:2,concise_shrink,concise (Experiment 5's implicit cue),baseline,3,concise|concise|concise,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Minnesota and Oregon,1.0,1.0,1,document,Ralph Steadman,3,6759,concise|concise|concise,concise,resize,shrink,,444,66,120,0.0,0.0,0.0,1.0,0.0,0,5,0.0,258,92,stop,0.00028287,Cloudflare,False,"[{'tracked_term': 'Minnesota and Oregon', 'surface': 'locations: Minnesota and', 'similarity': 0.6047}]",2,2,0,0,2,1,15,0.13333333333333333,0.7442,0.2131,0.7059,0.193,0.9174,1.0,EQUIVALENT,0.0,[]
wiki:51952678:2,concise_shrink,concise (Experiment 5's implicit cue),baseline,3,concise|concise|concise,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Isla Norte Records,0.0,0.0,0,unsupported,No information,3,9454,concise|concise|concise,concise,resize,shrink,,288,50,77,0.0,0.0,0.0,1.0,0.0,0,5,0.0,232,71,stop,5.972e-05,Novita,False,"[{'tracked_term': 'Isla Norte Records', 'surface': 'Pina Records, in', 'similarity': 0.6061}]",0,0,0,0,0,1,11,0.0,0.82,0.0465,0.7193,0.6154,0.7236,0.5,MINOR_LOSS,0.0,[]
wiki:841542:2,concise_shrink,concise (Experiment 5's implicit cue),baseline,3,concise|concise|concise,False,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,"May 3, 1904, to February 12, 1905",0.0,0.0,0,unsupported,Not given,3,5442,concise|concise|concise,concise,resize,shrink,,255,39,68,0.0,0.0,0.0,1.0,0.2,1,5,0.0,212,68,stop,7.712e-05,Parasail,False,"[{'tracked_term': 'May 3, 1904, to February 12, 1905', 'surface': 'Governor from May 3, 1904, to February', 'similarity': 0.6667}]",0,0,0,0,0,1,15,0.0,0.8354,0.1538,0.825,0.4,0.9515,1.0,EQUIVALENT,1.0,"['""Cunningham took over as acting Governor from May 3, 1904, to February 12, 1905.""']"
cfk:1,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,0,0,other,Gaius Valerius Marcellus,1.0,1.0,1,document,Dactylic hexameter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:10,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1491,0.0,0.0,1,document,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:11,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Serafim K. Vedenin,0.0,0.5714285714285715,1,document,"Atomic radius, ionization energy, electronegativity",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:14,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Liora Venn,1.0,1.0,1,document,Ernst Chain,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:15,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Saguaro River,1.0,1.0,1,document,Lake Meade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:17,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Lyrastes of Nymion,1.0,1.0,1,document,Agamyr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:18,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,"Trinity College, Cambridge",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:19,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Kyoto,1.0,1.0,1,document,Sea of Japan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:2,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,Law of universal gravitation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:20,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Cologne,0.0,0.0,1,document,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:22,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Rovena,1.0,1.0,1,document,The Flavian Amphitheatre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:23,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1860,0.0,0.4,1,document,Genetics and population biology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:24,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Acute triangle,1.0,1.0,1,document,3–4–5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:25,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Prince Dara Shikoh,1.0,1.0,1,document,Charbagh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:3,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Marenton,1.0,1.0,1,document,Mount Blancor,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:4,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Kaltenau,1.0,1.0,1,document,1769–1828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:5,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Valdoria,1.0,1.0,1,document,Pope Julion II,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:6,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Aigara,1.0,1.0,1,document,Baralon,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:7,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,1954,1.0,1.0,1,document,Adenine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:9,inform_shrink,informed small,shrink,0,,True,known_entity,counterfactual,1.0,1.0,1,0,document,Niels Vintergaard,1.0,1.0,1,document,South Walerin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:1,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Mara Teln,1.0,1.0,1,document,940 WR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:10,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Edrin Volma,1.0,1.0,1,document,17 May 1896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:11,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,12 Sere 418,1.0,1.0,1,document,The Courts of the Three Keys,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:12,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Orven Lask,1.0,1.0,1,document,3–3–3–2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:13,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Meraul Tesk,1.0,1.0,1,document,38 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:14,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Idren Sovo,0.0,0.8,1,document,Provost Lenvi Aras,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:15,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Perev Jasroth,1.0,1.0,1,document,17 Frostwane 1925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:16,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Tavren Malk,0.0,0.0,1,document,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:17,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Marren Dovai,1.0,1.0,1,document,43 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:18,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Ansel Varrik,1.0,1.0,1,document,Cinnabar Hall,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:19,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Ruvin Daskel,1.0,1.0,1,document,1224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:2,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Meris Vanthel,0.0,0.6666666666666666,1,document,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:20,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,12 Brindle 1704,1.0,1.0,1,document,93 meters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:3,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Sava Merodyn,1.0,1.0,1,document,12 January 1938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:4,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Ferrymaster Mavren Dossel,0.0,0.4,1,document,14th,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:5,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Darsen Qul,1.0,1.0,1,document,7.8 million years before present,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:6,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Master Maelin Voss,1.0,1.0,1,document,Charter of Nine Scribes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:7,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Esvan Teler,1.0,1.0,1,document,1129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:8,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,17 Luthen 1907,1.0,1.0,1,document,1.3 km,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fic:9,inform_shrink,informed small,shrink,0,,True,unspecified,fictional,1.0,1.0,1,,document,Maelin Ruzhar,1.0,1.0,1,document,410 m,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:109835:1,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,1915 Panama–Pacific International Exposition,1.0,1.0,1,document,1890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:109835:2,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,0.0,0.0,1,0,document,5,1.0,1.0,1,document,1882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:1580208:1,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,the electric rattler,1.0,1.0,1,document,Hunter S. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:1580208:2,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Minnesota and Oregon,1.0,1.0,1,document,Ralph Steadman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:51952678:2,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,Isla Norte Records,1.0,1.0,1,document,Thom Jurek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
wiki:841542:2,inform_shrink,informed small,shrink,0,,True,rewritten_wikipedia,counterfactual,1.0,1.0,1,0,document,"May 3, 1904, to February 12, 1905",1.0,1.0,1,document,University of Louisville School of Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cfk:1,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,0,0,other,Gaius Valerius Marcellus,1.0,1.0,1,document,Dactylic hexameter,1,1135,inform_small,inform_small,inform,shrink,2000,1204,197,325,0.0,0.0,0.0,1.0,0.8,4,5,0.0,341,253,stop,0.00011506,DeepInfra,True,"[{'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus, but', 'similarity': 0.7826}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'that Gaius Valerius', 'similarity': 0.6512}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'Valerius Marcellus is', 'similarity': 0.8}, {'tracked_term': 'Gaius Valerius Marcellus', 'surface': 'but Gaius Valerius', 'similarity': 0.6667}, {'tracked_term': 'late first century BCE', 'surface': 'first century BCE. The', 'similarity': 0.7907}]",0,0,0,0,0,5,18,0.0,0.6824,0.3295,0.6946,0.3905,1.0608,0.5,MINOR_LOSS,3.0,"['""the text does not explicitly state that Gaius Valerius Marcellus is the poet""', '""the poet\'s identity is not explicitly confirmed in the provided text""', '""further information may be necessary to confirm the authorship of the Aeneid""']"
cfk:10,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,1491,0.0,0.0,1,document,3,1,1183,inform_small,inform_small,inform,shrink,2000,1462,231,395,0.0,0.0,0.0,1.0,1.0,5,5,0.0,369,307,stop,0.00013514,DeepInfra,True,"[{'tracked_term': 'In 1491', 'surface': 'as 1491', 'similarity': 0.7143}, {'tracked_term': 'Canory Isles', 'surface': 'Ocean is', 'similarity': 0.6}, {'tracked_term': 'Santa Mariel', 'surface': 'and made', 'similarity': 0.6}]",1,1,0,0,1,3,25,0.04,0.7849,0.27,0.8488,0.301,1.2358,1.0,EQUIVALENT,1.0,"['""The specific year of his first voyage across the Auralic Ocean is directly mentioned as 1491.""']"
cfk:11,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Serafim K. Vedenin,0.0,0.5714285714285715,1,document,"Atomic radius, ionization energy, electronegativity",1,1184,inform_small,inform_small,inform,shrink,2000,1553,231,419,0.008772,0.0,0.0,1.0,1.0,5,5,0.0,342,283,stop,0.00012476,DeepInfra,True,[],0,0,0,0,0,0,6,0.0,0.8787,0.2163,1.0,0.7892,1.3117,1.0,EQUIVALENT,2.0,"['""The development of the periodic table involved the contributions of multiple researchers""', '""the individual responsible for this work played a crucial role in its development.""']"
cfk:14,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Liora Venn,1.0,1.0,1,document,Ernst Chain,1,1216,inform_small,inform_small,inform,shrink,2000,1233,179,333,0.0,0.0,0.0,1.0,0.6,3,5,0.0,370,236,stop,0.00011252,DeepInfra,True,"[{'tracked_term': 'Penicillium molds', 'surface': ""of penicillin's"", 'similarity': 0.6875}, {'tracked_term': 'Penicillium molds', 'surface': ""penicillin's potential"", 'similarity': 0.6154}, {'tracked_term': 'Penicillium molds', 'surface': 'of penicillin', 'similarity': 0.6}, {'tracked_term': 'Penicillium molds', 'surface': 'penicillin as', 'similarity': 0.7333}, {'tracked_term': 'penicillin G', 'surface': ""of penicillin's"", 'similarity': 0.8148}, {'tracked_term': 'penicillin G', 'surface': ""penicillin's potential"", 'similarity': 0.6471}, {'tracked_term': 'penicillin G', 'surface': 'of penicillin', 'similarity': 0.8}, {'tracked_term': 'penicillin G', 'surface': 'penicillin during', 'similarity': 0.8276}, {'tracked_term': 'penicillin G', 'surface': 'penicillin as', 'similarity': 0.88}, {'tracked_term': 'penicillin G', 'surface': 'penicillin, including', 'similarity': 0.75}]",4,2,2,0,4,10,12,0.3333333333333333,0.4952,0.5094,0.5,0.0258,1.014,0.5,MINOR_LOSS,1.0,"['""The discovery of penicillin\'s antibacterial properties is attributed to an observation made in 1928.""']"
cfk:15,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Saguaro River,1.0,1.0,1,document,Lake Meade,1,1030,inform_small,inform_small,inform,shrink,2000,1171,191,316,0.0,0.0,0.0,1.0,0.6,3,5,0.0,314,231,stop,0.00018458,Parasail,True,"[{'tracked_term': 'the Saguaro River', 'surface': 'as the Saguaro', 'similarity': 0.7097}, {'tracked_term': 'the Saguaro River', 'surface': 'Saguaro River, which', 'similarity': 0.7222}, {'tracked_term': 'Las Vagas', 'surface': 'as a', 'similarity': 0.6154}]",1,1,0,0,1,3,15,0.06666666666666667,0.6667,0.3804,0.7214,0.239,1.1369,1.0,EQUIVALENT,1.0,"['""the body of water as the Saguaro River""']"
cfk:17,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Lyrastes of Nymion,0.0,0.0,0,unsupported,Akhilon,1,1120,inform_small,inform_small,inform,shrink,2000,1137,173,307,0.0,0.0,0.0,1.0,0.6,3,5,0.0,350,238,stop,0.00011116,DeepInfra,True,"[{'tracked_term': 'Lyrastes of Nymion', 'surface': 'of Nymion is', 'similarity': 0.6}]",1,1,0,0,1,1,10,0.1,0.5928,0.3974,0.5833,0.1701,1.0152,0.5,MINOR_LOSS,2.0,"['""The attribution is notable, as it suggests a clear understanding of the poem\'s origins and authorship.""', '""The attribution of the Iliad to Lyrastes of Nymion is a crucial aspect of its historical and literary context, providing insight into the poem\'s origins and significance within the Western Littoral canon.""']"
cfk:18,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,0.0,0.0,0,1,parametric,1687,1.0,1.0,1,document,"Trinity College, Cambridge",1,1136,inform_small,inform_small,inform,shrink,2000,2298,334,621,0.0,0.0,0.0,0.0,0.8,4,5,0.0,350,412,stop,0.00027784,AkashML,True,"[{'tracked_term': 'Trinity College, Cambridge', 'surface': 'College, Cambridge, which', 'similarity': 0.7083}, {'tracked_term': 'Lucasian Professor of Mathematics', 'surface': 'as the Lucasian Professor', 'similarity': 0.6207}, {'tracked_term': 'Lucasian Professor of Mathematics', 'surface': 'the Lucasian Professor of', 'similarity': 0.7241}, {'tracked_term': 'Lucasian Professor of Mathematics', 'surface': 'Professor of Mathematics, a', 'similarity': 0.8136}, {'tracked_term': 'Kepler’s laws', 'surface': ""Kepler's laws. It"", 'similarity': 0.8966}]",3,3,0,0,3,5,19,0.15789473684210525,0.5918,0.5493,0.8616,0.15,2.0229,1.0,EQUIVALENT,2.0,"['""Newton\'s educational background includes attendance at Trinity College, Cambridge, which laid the foundation for his future academic pursuits.""', '""The publication details of Philosophiae Naturalis Principia Mathematica are noteworthy, as they mark a significant milestone in the dissemination of Newton\'s ideas.""']"
cfk:19,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Kyoto,0.0,0.0,0,unsupported,Not specified,1,948,inform_small,inform_small,inform,shrink,2000,1306,207,352,0.004926,0.0,0.0,1.0,0.8,4,5,0.0,309,268,stop,0.00011666,DeepInfra,True,"[{'tracked_term': 'Sea of Japan', 'surface': ""are found. Japan's"", 'similarity': 0.6207}, {'tracked_term': 'Sea of Japan', 'surface': 'capital of Japan', 'similarity': 0.7143}, {'tracked_term': 'Sea of Japan', 'surface': 'layout of Japan', 'similarity': 0.7407}, {'tracked_term': 'Mount Fuji', 'surface': 'country is', 'similarity': 0.6}, {'tracked_term': '47 prefectures', 'surface': 'prefectures. Notably', 'similarity': 0.6667}, {'tracked_term': 'Ring of Fire', 'surface': 'of Fire,"" an', 'similarity': 0.6364}]",3,3,0,1,2,6,20,0.15,0.5994,0.478,0.7037,0.0618,1.3776,0.5,MINOR_LOSS,1.0,"['""the capital of Japan is mentioned as being located on the Kanto Plain on eastern Honshu, and it is specified as Kyoto""']"
cfk:2,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,1686,1.0,1.0,1,document,Law of universal gravitation,1,1247,inform_small,inform_small,inform,shrink,2000,1308,192,353,0.0,0.0,0.0,1.0,0.8,4,5,0.0,329,238,stop,0.00010906,DeepInfra,True,"[{'tracked_term': 'Isaac Newton', 'surface': ""Isaac Newton's"", 'similarity': 0.9231}, {'tracked_term': 'Isaac Newton', 'surface': ""of Newton's"", 'similarity': 0.6087}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'Naturalis Principia Mathematica, is', 'similarity': 0.7949}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'Principia Mathematica, is a', 'similarity': 0.6}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': ""of Newton's Principia Mathematica"", 'similarity': 0.7013}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': ""Newton's Principia Mathematica marked"", 'similarity': 0.6173}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'work in Principia Mathematica', 'similarity': 0.6575}, {'tracked_term': 'Philosophiae Naturalis Principia Mathematica', 'surface': 'in Principia Mathematica has', 'similarity': 0.6667}, {'tracked_term': 'Newton’s three laws of motion', 'surface': ""Newton's three laws of motion. The"", 'similarity': 0.9355}, {'tracked_term': 'Newton’s three laws of motion', 'surface': 'three laws of motion. The theory', 'similarity': 0.6667}]",0,0,0,0,0,10,8,0.0,0.5279,0.4828,0.5389,0.1176,1.0489,0.5,MINOR_LOSS,3.0,"['""Isaac Newton\'s book, Philosophiae Naturalis Principia Mathematica, is a foundational work in the field of physics and engineering""', '""The publication of Newton\'s Principia Mathematica marked a significant milestone in the development of physics""', '""its influence can still be seen in many areas of science and engineering today""']"
cfk:20,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,1.0,1.0,1,0,document,Cologne,0.0,0.0,0,unsupported,0,1,1164,inform_small,inform_small,inform,shrink,2000,1495,250,404,0.0,0.0,0.0,1.0,0.4,2,5,0.0,355,297,stop,0.0003115,Crusoe,True,"[{'tracked_term': '1770–1827', 'surface': 'in 1827', 'similarity': 0.625}]",1,1,0,0,1,1,14,0.07142857142857142,0.4372,0.6217,0.5179,0.0575,1.2844,0.0,MAJOR_LOSS,5.0,"['""Beethoven\'s birthplace is mentioned as part of his early life, which is significant in the context of his development as a musician.""', '""According to available information, Beethoven was born in a specific city, which is also the city where he spent his early years before moving to another city to pursue his musical career.""', '""This city of birth is the same city where he began his life, and it is mentioned as the starting point of his journey as a young musician.""', '""The city where Beethoven was born is also associated with his family and his initial exposure to music, which ultimately influenced his decision to become a composer and pianist.""', '""The available information about Beethoven\'s life, including his birth city, is essential for understanding his music and his place in the history of Western classical music.""']"
cfk:22,inform_shrink,informed small,shrink,1,inform_small,False,known_entity,counterfactual,0.0,0.0,0,1,parametric,Rome,1.0,1.0,1,document,Flavian Amphitheatre,1,977,inform_small,inform_small,inform,shrink,2000,1104,173,298,0.0,0.0,0.0,1.0,1.0,5,5,0.0,321,229,stop,0.00015448,AkashML,True,"[{'tracked_term': 'Flavian Amphitheatre', 'surface': 'amphitheatre began', 'similarity': 0.6316}, {'tracked_term': 'the Flavian Amphitheatre', 'surface': 'this oval amphitheatre', 'similarity': 0.7391}, {'tracked_term': 'Titus', 'surface': 'this', 'similarity': 0.6667}]",3,3,0,0,3,3,10,0.3,0.6197,0.4094,0.6519,0.069,1.13,0.5,MINOR_LOSS,1.0,"['""The city in which the Colosseum is located has a name that starts with the letter \'R\'""']"
