task_id,dossier_id,rotation_id,a_fact_id,b_fact_id,family,arm,factorial,selector_tier,relay_tier,selector_model,relay_model,intervention,source_reopened,intervention_changed,intervention_inserted,intervention_removed,intervention_reason,rescue_eligible,direct_baseline_correct,closed_book_known,qa_eligible,stage1_selected_ids,relay_input_ids,stage2_selected_ids,stage1_selected_count,stage2_selected_count,a_card_selected_stage1,b_card_selected_stage1_base,b_card_selected_relay_input,b_card_selected_stage2,a_present_stage1,b_present_stage1_base,b_present_relay_input,b_present_stage2,stage1_compliant,stage2_compliant,overall_compliant,stage1_empty,stage2_empty,stage1_truncated,stage2_truncated,stage1_packet_words,relay_input_words,stage2_packet_words,question,golds,pred,em,f1,judge_correct
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,63,63,18,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side5|fic:6:target|fic:6:side4,fic:6:side5|fic:6:target|fic:6:side4,fic:6:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,56,56,29,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side5|fic:6:target|fic:6:side4,fic:6:side5|fic:6:target|fic:6:side4,fic:6:target,3,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,56,56,29,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,63,63,18,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,0,,,support_already_present,0,1,0,1,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,63,63,18,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side5:0704f8107daf|B=fic:6:side2,fic:6,fic:6:A=side5:0704f8107daf,fic:6:side5,fic:6:side2,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,0,1,0,1,fic:6:side5|fic:6:side2|fic:6:target,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:side2,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,63,110,18,Where was the countinghouse where the nine wirewrights convened?,Lantern Quay,Lantern Quay,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side2,3,1,1,1,1,0,1,1,1,0,1,1,1,0,0,0,0,66,66,18,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Jendri Poll,0.0,0.0,0
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side3,fic:6:side1|fic:6:target|fic:6:side3,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,65,65,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side3,fic:6:side1|fic:6:target|fic:6:side3,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,65,65,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,0,,,support_already_present,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,110,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,0,,,"restore was ineligible, so matched sham is a no-op",0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,0,,,support_already_present,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side1|fic:6:target|fic:6:side2,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,66,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side1:4578508412bd|B=fic:6:target,fic:6,fic:6:A=side1:4578508412bd,fic:6:side1,fic:6:target,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,0,1,0,1,fic:6:side1|fic:6:target|fic:6:side2,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:target,3,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,66,110,29,Who founded the Telvaun Filigreewrights' Order?,Maelin Voss|Master Maelin Voss|Voss,Master Maelin Voss,1.0,1.0,1
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,11,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,Insufficient material,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,29,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,317,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,11,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,Insufficient material,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,29,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,317,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,1,fic:6:side3,fic:6:side2,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side3,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,57,29,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,317,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:6:side1,fic:6:side2,replaced_length_nearest_card,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side1,fic:6:side1,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,58,59,19,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,323,0.0,0.5,1
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:side1,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,58,110,19,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,323,0.0,0.5,1
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,11,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,Insufficient material,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,29,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,317,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,11,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,Insufficient material,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side2,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,58,29,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,317,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,1,fic:6:side3,fic:6:side2,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side3,fic:6:side3,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,58,57,17,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,319,0.0,0.0,0
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,1,fic:6:side1,fic:6:side2,replaced_length_nearest_card,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side4|fic:6:target|fic:6:side1,fic:6:side1,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,58,59,19,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,323,0.0,0.5,1
fic:6|fic:6:A=side4:6b4b2ec2aa2a|B=fic:6:side1,fic:6,fic:6:A=side4:6b4b2ec2aa2a,fic:6:side4,fic:6:side1,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,1,1,0,1,fic:6:side4|fic:6:target|fic:6:side2,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:side1,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,58,110,19,In what year of the Tide-Reckoning was the motif first impressed on goods?,323 of the Tide-Reckoning,323,0.0,0.5,1
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_ss,1,small,small,llama_small,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:side2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,18,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Lantern Quay charter,0.0,0.28571428571428575,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_sl,1,small,large,llama_small,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_ls,1,large,small,llama_large,llama_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side2|fic:6:side1|fic:6:target,fic:6:side2|fic:6:side1|fic:6:target,fic:6:side2,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,18,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Lantern Quay charter,0.0,0.28571428571428575,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_ll,1,large,large,llama_large,llama_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:side2|fic:6:side1|fic:6:target,fic:6:side2|fic:6:side1|fic:6:target,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_sl_sham,0,small,large,llama_small,llama_large,sham,0,1,fic:6:side5,fic:6:side2,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side5|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,64,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_sl_restore,0,small,large,llama_small,llama_large,restore,0,1,fic:6:side3,fic:6:side2,replaced_length_nearest_card,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side3|fic:6:side1,fic:6:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,66,65,17,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,Charter of Nine Scribes,1.0,1.0,1
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,llama,llama_sl_reopen,0,small,large,llama_small,llama_large,reopen,1,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,66,110,17,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,Charter of Nine Scribes,1.0,1.0,1
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_ss,1,small,small,qwen_small,qwen_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_sl,1,small,large,qwen_small,qwen_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_ls,1,large,small,qwen_large,qwen_small,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_ll,1,large,large,qwen_large,qwen_large,sealed,0,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,66,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_sl_sham,0,small,large,qwen_small,qwen_large,sham,0,1,fic:6:side5,fic:6:side2,replaced_with_length_nearest_non_support_card,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side5|fic:6:side1,fic:6:target,3,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,66,64,29,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,The Order,0.0,0.0,0
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_sl_restore,0,small,large,qwen_small,qwen_large,restore,0,1,fic:6:side3,fic:6:side2,replaced_length_nearest_card,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:target|fic:6:side3|fic:6:side1,fic:6:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,66,65,17,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,Charter of Nine Scribes,1.0,1.0,1
fic:6|fic:6:A=target:42047b3ff00b|B=fic:6:side3,fic:6,fic:6:A=target:42047b3ff00b,fic:6:target,fic:6:side3,qwen,qwen_sl_reopen,0,small,large,qwen_small,qwen_large,reopen,1,0,,,no intervention,1,1,0,1,fic:6:target|fic:6:side2|fic:6:side1,fic:6:side5|fic:6:side2|fic:6:side4|fic:6:side1|fic:6:target|fic:6:side3,fic:6:side3,3,1,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0,66,110,17,What charter did the Council of Eastrun grant in 319?,Charter of Nine Scribes,Charter of Nine Scribes,1.0,1.0,1
