context_id,dataset,policy,budget_words,rotation_id,cond_qid,eval_qid,is_diagonal,relation,message_key,message_shared_across_rotations,delivered_words,fill_ratio,truncated,attempts,u_em,u_f1,u_judge_correct,ceiling_em,ceiling_f1,ceiling_judge_correct,regret_em,regret_f1,regret_judge_correct
rel:11,relation_dossiers,generic,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|generic|w160|-,True,140,0.875,False,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|generic|w160|-,True,140,0.875,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|generic|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|generic|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|generic|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|generic|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|generic|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|generic|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|generic|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|generic|w80|-,True,74,0.925,False,1,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,generic,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|generic|w80|-,True,74,0.925,False,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,160,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|oracle|w160|-,True,136,0.85,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|oracle|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|oracle|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|oracle|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|oracle|w20|-,True,18,0.9,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,0.6666666666666667,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,20,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|oracle|w20|-,True,18,0.9,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|oracle|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|oracle|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|oracle|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|oracle|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:paraphrase,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_entity,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:same_topic,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:anchor,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:paraphrase,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_entity,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.4,0.0,1.0,1.0,1.0,1.0,0.6,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:finance:same_topic,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:anchor,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:paraphrase,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_entity,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,40,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:custom:same_topic,False,orthogonal,rel:11|oracle|w40|-,True,40,1.0,False,2,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
rel:11,relation_dossiers,oracle,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:anchor,True,unlabelled,rel:11|oracle|w80|-,True,76,0.95,False,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:paraphrase,False,paraphrase,rel:11|oracle|w80|-,True,76,0.95,False,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_entity,False,same_entity,rel:11|oracle|w80|-,True,76,0.95,False,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:founding:same_topic,False,same_topic,rel:11|oracle|w80|-,True,76,0.95,False,4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0
rel:11,relation_dossiers,oracle,80,rel:11|cond=rel:11:founding:anchor,rel:11:founding:anchor,rel:11:facilities:anchor,False,orthogonal,rel:11|oracle|w80|-,True,76,0.95,False,4,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.0,0.0
