stack_id,stack_label,dataset,future_distribution,metric,configuration_id,policy,policy_family,policy_label,preference_id,future_share,lambda,lambda_infinite,requested_budget,deployable,analysis_eligible,context_id,u_now,u_future,cost,feasibility_cost,n_rotations
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.421875,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.39062499999999994,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.40625,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.421875,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.4375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.5,0.5,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.31666666666666665,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.328125,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.359375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.34374999999999994,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.328125,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.3125,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.25,0.25,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:6,0.375,0.375,139.0,139.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.11666666666666667,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.09375000000000001,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.03125,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.0625,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.09375,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.125,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.25,0.25,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.0,0.0,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.08055555555555555,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.07291666666666666,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.041666666666666664,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.052083333333333336,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.0625,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.07291666666666666,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.08333333333333333,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:6,0.125,0.125,19.0,19.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.18333333333333335,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.171875,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.125,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.140625,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.15625,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.171875,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.1875,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.25,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.11666666666666667,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.09375000000000001,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.0,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.03125,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.0625,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.09375,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.125,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.25,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.18015873015873018,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.16815476190476192,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.11904761904761904,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.13541666666666669,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.1517857142857143,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.16815476190476192,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.18452380952380953,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,f1,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:6,0.25,0.25,38.0,38.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.18333333333333335,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.171875,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.125,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.140625,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.15625,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.171875,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.1875,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,judge_correct,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.25,0.25,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.06666666666666667,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,relation_balanced,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.078125,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,novel_near,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.125,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho25,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.109375,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho50,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.09375,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,rho75,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.078125,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,far,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.0625,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,paraphrase_sanity,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.0,0.0,75.0,75.0,4
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,f1,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:6,0.125,0.17833333333333332,75.0,75.0,4
