stack_id,stack_label,dataset,future_distribution,metric,configuration_id,policy,policy_family,policy_label,preference_id,future_share,lambda,lambda_infinite,requested_budget,deployable,analysis_eligible,context_id,n_rotations,scope,u_now,u_future,cost,feasibility_cost,n_contexts,regime_id,config_id,equivalence_id,equivalent_config_ids,equivalence_size,dominated,nondominated,dominated_by,u_now_lo,u_now_hi,u_future_lo,u_future_hi,cost_lo,cost_hi
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__linf|requested_B=80,split__linf,split,"Structured allocation, α=1",linf,1.0,,True,80,True,True,rel:29,64,deployable,0.03125,0.203125,75.203125,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""deployable""","configuration_id=""split__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""deployable""|eq=0002","['configuration_id=""split__linf|requested_B=80""']",1,False,True,[],0.0,0.078125,0.17395833333333335,0.22916666666666663,74.59375,75.766015625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,conditioned|requested_B=160,conditioned,legacy,Conditioned,,,,False,160,True,True,rel:29,64,all,0.765625,0.1375,143.890625,157.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0021","['configuration_id=""conditioned|requested_B=160""']",1,True,False,"['configuration_id=""reusable|requested_B=160""', 'configuration_id=""reusable|requested_B=80""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=160""', 'configuration_id=""split__l0p333|requested_B=80""', 'configuration_id=""split__l0|requested_B=160""', 'configuration_id=""split__l1|requested_B=80""', 'configuration_id=""split__l3|requested_B=80""']",0.6875,0.84375,0.11770833333333335,0.157317708333333,142.671875,145.1875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,conditioned|requested_B=20,conditioned,legacy,Conditioned,,,,False,20,True,True,rel:29,64,all,0.75,0.042708333333333334,18.28125,20.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0013","['configuration_id=""conditioned|requested_B=20""']",1,False,True,[],0.65625,0.84375,0.03333333333333333,0.052083333333333336,18.015625,18.546875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,conditioned|requested_B=40,conditioned,legacy,Conditioned,,,,False,40,True,True,rel:29,64,all,0.765625,0.06875,36.46875,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0017","['configuration_id=""conditioned|requested_B=40""']",1,True,False,"['configuration_id=""split__l1|requested_B=40""']",0.6875,0.84375,0.05729166666666667,0.08020833333333334,36.109375,36.8125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,conditioned|requested_B=80,conditioned,legacy,Conditioned,,,,False,80,True,True,rel:29,64,all,0.765625,0.08958333333333335,72.875,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""conditioned|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0019","['configuration_id=""conditioned|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l0|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""split__l0p333|requested_B=80""', 'configuration_id=""split__l1|requested_B=40""', 'configuration_id=""split__l1|requested_B=80""', 'configuration_id=""split__l3|requested_B=80""']",0.671875,0.859375,0.07708333333333334,0.10416666666666669,72.078125,73.640625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=160,generic,legacy,Generic,,,,False,160,True,True,rel:29,64,all,0.421875,0.3927083333333333,143.5625,151.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""generic|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0009","['configuration_id=""generic|requested_B=160""']",1,True,False,"['configuration_id=""oracle|requested_B=80""']",0.296875,0.546875,0.31666666666666665,0.46874999999999994,141.5625,145.625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=20,generic,legacy,Generic,,,,False,20,True,True,rel:29,64,all,0.046875,0.05520833333333333,18.75,20.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""generic|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0003","['configuration_id=""generic|requested_B=20""']",1,True,False,"['configuration_id=""oracle|requested_B=20""']",0.0,0.09375,0.030182291666666777,0.08125,18.25,19.1875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=40,generic,legacy,Generic,,,,False,40,True,True,rel:29,64,all,0.234375,0.14270833333333333,37.125,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""generic|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0006","['configuration_id=""generic|requested_B=40""']",1,True,False,"['configuration_id=""oracle|requested_B=40""']",0.15625,0.328125,0.10729166666666667,0.18020833333333336,36.25,38.0
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,generic|requested_B=80,generic,legacy,Generic,,,,False,80,True,True,rel:29,64,all,0.25,0.17083333333333334,73.25,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""generic|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0007","['configuration_id=""generic|requested_B=80""']",1,True,False,"['configuration_id=""oracle|requested_B=40""', 'configuration_id=""scalar__l0p333|requested_B=80""', 'configuration_id=""scalar__l1|requested_B=80""', 'configuration_id=""scalar__l3|requested_B=80""', 'configuration_id=""scalar__linf|requested_B=80""', 'configuration_id=""split__l1|requested_B=80""', 'configuration_id=""split__l3|requested_B=80""']",0.125,0.375,0.10937500000000001,0.23124999999999998,71.5625,74.9375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,oracle|requested_B=160,oracle,oracle,Query-aware oracle,,,,False,160,False,True,rel:29,64,all,0.671875,0.6677083333333333,143.6875,157.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""oracle|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0012","['configuration_id=""oracle|requested_B=160""']",1,False,True,[],0.546875,0.7816406249999943,0.5708333333333334,0.7552083333333333,140.625,147.125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,oracle|requested_B=20,oracle,oracle,Query-aware oracle,,,,False,20,False,True,rel:29,64,all,0.21875,0.14375000000000002,18.0625,20.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""oracle|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0005","['configuration_id=""oracle|requested_B=20""']",1,False,True,[],0.171875,0.25,0.11145833333333335,0.17187500000000006,17.5625,18.5625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,oracle|requested_B=40,oracle,oracle,Query-aware oracle,,,,False,40,False,True,rel:29,64,all,0.328125,0.2989583333333333,36.75,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""oracle|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0008","['configuration_id=""oracle|requested_B=40""']",1,False,True,[],0.25,0.40625,0.25416666666666665,0.3427083333333334,35.875,37.625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,oracle|requested_B=80,oracle,oracle,Query-aware oracle,,,,False,80,False,True,rel:29,64,all,0.546875,0.534375,75.625,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""oracle|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0010","['configuration_id=""oracle|requested_B=80""']",1,False,True,[],0.453125,0.65625,0.46249999999999997,0.6083333333333333,74.5,76.8125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,reusable|requested_B=160,reusable,legacy,Reusable,,,,False,160,True,True,rel:29,64,all,0.765625,0.27187500000000003,143.28125,156.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""reusable|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0027","['configuration_id=""reusable|requested_B=160""']",1,False,True,[],0.6875,0.84375,0.2354166666666667,0.303125,142.015625,144.71875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,reusable|requested_B=20,reusable,legacy,Reusable,,,,False,20,True,True,rel:29,64,all,0.75,0.04583333333333334,18.34375,20.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""reusable|requested_B=20""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0014","['configuration_id=""reusable|requested_B=20""']",1,False,True,[],0.65625,0.84375,0.036458333333333336,0.05416666666666667,18.0625,18.625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,reusable|requested_B=40,reusable,legacy,Reusable,,,,False,40,True,True,rel:29,64,all,0.765625,0.071875,36.796875,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""reusable|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0018","['configuration_id=""reusable|requested_B=40""']",1,True,False,"['configuration_id=""split__l1|requested_B=40""']",0.6875,0.84375,0.060416666666666674,0.08333333333333333,36.5,37.109375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,reusable|requested_B=80,reusable,legacy,Reusable,,,,False,80,True,True,rel:29,64,all,0.796875,0.15729166666666666,72.9375,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""reusable|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0035","['configuration_id=""reusable|requested_B=80""']",1,True,False,"['configuration_id=""split__l3|requested_B=80""']",0.71875,0.875,0.14270833333333333,0.171875,72.328125,73.53125
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,scalar__l0p333|requested_B=80,scalar__l0p333,scalar,"Free-form objective, λ=0.333333",l0p333,0.25,0.3333333333333333,False,80,True,True,rel:29,64,all,0.765625,0.19583333333333336,72.171875,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""scalar__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0026","['configuration_id=""scalar__l0p333|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.16666666666666669,0.222942708333333,71.28125,73.171875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,scalar__l0|requested_B=80,scalar__l0,scalar,"Free-form objective, λ=0",l0,0.0,0.0,False,80,True,True,rel:29,64,all,0.78125,0.16666666666666666,72.578125,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""scalar__l0|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0030","['configuration_id=""scalar__l0|requested_B=80""']",1,False,True,[],0.6875,0.859375,0.14583333333333331,0.1875,71.78125,73.359375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,scalar__l1|requested_B=80,scalar__l1,scalar,"Free-form objective, λ=1",l1,0.5,1.0,False,80,True,True,rel:29,64,all,0.765625,0.17291666666666666,71.90625,79.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""scalar__l1|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0023","['configuration_id=""scalar__l1|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.146875,0.2,71.296875,72.562890625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,scalar__l3|requested_B=80,scalar__l3,scalar,"Free-form objective, λ=3",l3,0.75,3.0,False,80,True,True,rel:29,64,all,0.765625,0.18125000000000002,72.03125,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""scalar__l3|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0025","['configuration_id=""scalar__l3|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.15729166666666666,0.20937500000000003,71.484375,72.609375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,scalar__linf|requested_B=80,scalar__linf,scalar,"Free-form objective, λ=∞",linf,1.0,,True,80,True,True,rel:29,64,all,0.75,0.18229166666666669,72.65625,80.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""scalar__linf|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0016","['configuration_id=""scalar__linf|requested_B=80""']",1,True,False,"['configuration_id=""scalar__l0p333|requested_B=80""']",0.65625,0.828125,0.15625,0.2114583333333333,71.953125,73.34375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__l0p333|requested_B=160,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,160,True,True,rel:29,64,all,0.78125,0.234375,143.34375,153.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""split__l0p333|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0032","['configuration_id=""split__l0p333|requested_B=160""']",1,False,True,[],0.703125,0.875,0.2072916666666667,0.25937499999999997,142.390625,144.375
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__l0p333|requested_B=40,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,40,True,True,rel:29,64,all,0.78125,0.08958333333333333,36.96875,40.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""split__l0p333|requested_B=40""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0028","['configuration_id=""split__l0p333|requested_B=40""']",1,True,False,"['configuration_id=""split__l1|requested_B=40""']",0.6875,0.859375,0.06770833333333336,0.11354166666666667,36.609375,37.296875
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__l0p333|requested_B=80,split__l0p333,split,"Structured allocation, α=0.25",l0p333,0.25,0.3333333333333333,False,80,True,True,rel:29,64,all,0.765625,0.14479166666666665,71.5625,77.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""split__l0p333|requested_B=80""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0022","['configuration_id=""split__l0p333|requested_B=80""']",1,False,True,[],0.6875,0.84375,0.125,0.16770833333333332,71.03125,72.015625
sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none,Llama-3.1-8B writer / Llama-3.1-8B reader,relation_dossiers,empirical_cells,em,split__l0|requested_B=160,split__l0,split,"Structured allocation, α=0",l0,0.0,0.0,False,160,True,True,rel:29,64,all,0.78125,0.18958333333333333,142.609375,156.0,16,"stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""","configuration_id=""split__l0|requested_B=160""","stack_id=""sender=meta-llama/llama-3.1-8b-instruct|reader=meta-llama/llama-3.1-8b-instruct|temperature=0|seed=none"",dataset=""relation_dossiers"",future_distribution=""empirical_cells"",metric=""em"",scope=""all""|eq=0031","['configuration_id=""split__l0|requested_B=160""']",1,True,False,"['configuration_id=""split__l3|requested_B=80""']",0.703125,0.859375,0.1677083333333333,0.21354166666666666,141.859375,143.375390625
